,date,symbol,actualEarningResult,estimatedEarning
622,2018-11-08,AGO,1.47,0.72
623,2021-10-26,AGR,0.34,0.29
624,2021-07-20,AGR,0.35,0.42
625,2021-05-03,AGR,1.14,0.74
626,2021-02-23,AGR,0.62,0.57
627,2020-10-20,AGR,0.32,0.41
628,2020-07-21,AGR,0.32,0.34
629,2020-04-28,AGR,0.76,0.76
630,2020-02-25,AGR,0.74,0.76
631,2019-10-29,AGR,0.4,0.52
632,2019-07-23,AGR,0.33,0.39
633,2019-04-24,AGR,0.71,0.8
634,2019-02-19,AGR,0.56,0.61
635,2018-10-23,AGR,0.45,0.46
636,2021-11-02,AGRX,-0.18,-0.19
637,2021-07-26,AGRX,-0.2,-0.22
638,2021-05-04,AGRX,-0.2,-0.21
639,2021-03-01,AGRX,-0.2,-0.22
640,2020-11-12,AGRX,-0.18,-0.18
641,2020-08-11,AGRX,-0.12,-0.14
642,2020-05-05,AGRX,-0.1,-0.09
643,2020-02-20,AGRX,-0.1,-0.07
644,2019-10-28,AGRX,-0.08,-0.08
645,2019-08-01,AGRX,-0.08,-0.11
646,2019-05-02,AGRX,-0.13,-0.1
647,2019-03-12,AGRX,-0.11,-0.15
648,2018-11-01,AGRX,-0.11,-0.15
649,2021-11-04,AGS,-0.05,-0.11
650,2021-08-05,AGS,-0.11,-0.15
651,2021-05-06,AGS,-0.21,-0.4
652,2021-03-04,AGS,-0.49,-0.42
653,2020-11-05,AGS,-0.31,-0.63
654,2020-08-05,AGS,-1.2,-1.08
655,2020-05-07,AGS,-0.41,-0.09
656,2020-03-04,AGS,0.04,0.02
657,2019-11-07,AGS,-0.16,0.02
658,2019-08-07,AGS,-0.21,0.14
659,2019-03-05,AGS,-0.29,-0.01
660,2018-11-08,AGS,0.12,0.04
661,2021-11-09,AGTC,-0.4,-0.35
662,2021-09-23,AGTC,-0.28,-0.4
663,2021-05-17,AGTC,-0.4,-0.41
664,2021-02-11,AGTC,-0.6,-0.59
665,2020-11-16,AGTC,-0.6,-0.53
666,2020-09-09,AGTC,-0.56,-0.48
667,2020-05-13,AGTC,-0.5,-0.55
668,2020-02-05,AGTC,-0.47,-0.61
669,2019-11-12,AGTC,-0.64,-0.6
670,2019-09-26,AGTC,-0.58,-0.54
671,2019-05-07,AGTC,0.63,-0.58
672,2019-02-07,AGTC,-0.23,-0.68
673,2018-11-08,AGTC,0.07,-0.39
674,2021-11-04,AHCO,0.2,0.28
675,2021-08-05,AHCO,0.12,0.21
676,2021-05-06,AHCO,-0.04,0.23
677,2021-03-04,AHCO,-0.47,0.17
678,2020-11-04,AHCO,-0.04,0.13
679,2020-08-04,AHCO,0.08,0.19
680,2020-06-30,AHCO,0.36,0.8721
681,2020-03-31,AHCO,0.0,0.5508000000000001
682,2020-02-25,AHCO,-0.1,0.07
683,2019-12-31,AHCO,-0.45,0.27540000000000003
684,2021-11-02,AHH,0.06,0.05
685,2021-08-03,AHH,0.07,0.06
686,2021-05-04,AHH,0.08,0.09
687,2021-02-11,AHH,0.02,0.1
688,2020-11-05,AHH,0.11,0.08
689,2020-08-04,AHH,0.14,0.1
690,2020-04-30,AHH,0.11,0.13
691,2020-02-06,AHH,0.09,0.11
692,2019-08-01,AHH,0.08,0.11
693,2019-05-02,AHH,0.1,0.12
694,2019-02-07,AHH,0.07,0.14
695,2018-10-30,AHH,0.09,0.1
696,2021-10-26,AHT,-1.93,-1.76
697,2021-07-28,AHT,-4.35,-3.0
698,2021-05-04,AHT,-1.1,-1.44
699,2020-10-27,AHT,-9.26,-15.3
700,2020-07-29,AHT,-20.85,-15.0
701,2020-05-20,AHT,-9.4,-8.0
702,2020-02-25,AHT,-3.9,-5.0
703,2019-10-29,AHT,-4.2,-5.0
704,2019-08-01,AHT,-2.7,-2.5
705,2019-05-02,AHT,-4.9,-4.2
706,2019-02-28,AHT,-6.6,-4.8
707,2018-11-01,AHT,-4.0,-3.65
708,2021-04-20,AIH,-1.29,0.65
709,2020-11-30,AIH,0.1,1.71
710,2020-09-25,AIH,-1.38,0.48
711,2020-06-30,AIH,-0.5,0.17675000000000002
712,2020-06-26,AIH,-2.69,0.07
713,2020-04-24,AIH,0.3,1.2
714,2020-03-31,AIH,-0.9750000000000001,0.02525
715,2019-12-31,AIH,0.75,3.0300000000000002
716,2019-11-26,AIH,0.86,1.06
717,2019-09-30,AIH,2.15,2.65125
718,2021-10-22,AIMC,0.8,0.81
719,2021-07-23,AIMC,0.89,0.82
720,2021-04-29,AIMC,0.86,0.76
721,2021-02-12,AIMC,0.76,0.69
722,2020-10-23,AIMC,0.87,0.48
723,2020-07-24,AIMC,0.6,0.31
724,2020-04-30,AIMC,0.65,0.53
725,2020-02-13,AIMC,0.66,0.64
726,2019-10-24,AIMC,0.69,0.66
727,2019-07-25,AIMC,0.71,0.79
728,2019-04-26,AIMC,0.8,0.72
729,2019-02-21,AIMC,0.65,0.71
730,2018-10-25,AIMC,0.71,0.6
731,2021-10-27,AINC,1.11,0.52
732,2021-07-30,AINC,1.17,0.26
733,2021-05-05,AINC,0.65,0.36
734,2021-02-26,AINC,0.43,0.19
735,2020-10-29,AINC,0.37,0.25
736,2020-07-31,AINC,0.12,-0.1
737,2020-07-30,AINC,0.12,-0.1
738,2020-06-17,AINC,1.35,1.5
739,2020-02-25,AINC,1.27,1.47
740,2019-10-30,AINC,1.58,1.33
741,2019-08-01,AINC,2.04,2.23
742,2019-05-01,AINC,2.39,2.51
743,2019-02-28,AINC,2.2,1.15
744,2018-11-01,AINC,0.75,0.65
745,2021-11-04,AINV,0.33,0.35
746,2021-08-05,AINV,0.39,0.39
747,2021-05-20,AINV,0.39,0.41
748,2021-02-04,AINV,0.43,0.39
749,2020-11-05,AINV,0.43,0.41
750,2020-08-06,AINV,0.43,0.45
751,2020-05-21,AINV,0.59,0.45
752,2020-02-04,AINV,0.54,0.46
753,2019-11-05,AINV,0.53,0.42
754,2019-08-06,AINV,0.5,0.46
755,2019-05-16,AINV,0.47,0.45
756,2019-02-06,AINV,0.45,0.46
757,2018-10-30,AINV,0.45,0.46
758,2021-11-30,AIP,-0.21,-0.27
759,2021-11-09,AIRG,-0.11,-0.05
760,2021-08-10,AIRG,0.06,0.04
761,2021-05-06,AIRG,0.03,0.03
762,2021-02-18,AIRG,0.02,0.03
763,2020-11-05,AIRG,0.06,0.06
764,2020-08-06,AIRG,0.02,-0.08
765,2020-05-07,AIRG,-0.05,-0.1
766,2020-02-20,AIRG,0.07,0.04
767,2019-05-09,AIRG,0.09,0.04
768,2019-02-14,AIRG,0.17,0.08
769,2018-11-01,AIRG,0.09,0.04
770,2021-05-17,AIV,0.14,-0.07
771,2021-03-12,AIV,-0.17,-0.06
772,2020-10-29,AIV,-0.74,-0.02
773,2020-08-03,AIV,0.26,0.02
774,2020-05-07,AIV,0.04,0.14
775,2020-01-30,AIV,0.9,0.18
776,2019-10-31,AIV,0.01,0.07
777,2019-08-01,AIV,0.4,0.06
778,2019-05-02,AIV,1.88,0.06
779,2019-02-04,AIV,0.03,0.04
780,2018-11-01,AIV,3.61,0.37
781,2021-11-02,AIZ,1.41,1.9
782,2021-08-03,AIZ,2.99,2.5
783,2021-05-04,AIZ,3.03,1.96
784,2021-02-09,AIZ,1.82,2.08
785,2020-11-02,AIZ,1.41,1.0
786,2020-08-04,AIZ,2.75,2.09
787,2020-05-05,AIZ,2.64,2.42
788,2020-02-11,AIZ,2.25,2.39
789,2019-11-05,AIZ,1.69,1.65
790,2019-08-06,AIZ,2.34,2.09
791,2019-05-06,AIZ,2.21,2.13
792,2019-02-12,AIZ,0.77,0.46
793,2018-11-06,AIZ,1.06,1.01
794,2021-11-05,AJX,0.38,0.4
795,2021-08-05,AJX,0.42,0.31
796,2021-05-06,AJX,0.3,0.28
797,2021-03-04,AJX,0.41,0.23
798,2020-11-05,AJX,0.23,0.23
799,2020-08-04,AJX,0.27,0.24
800,2020-05-05,AJX,0.02,0.28
801,2020-03-03,AJX,0.31,0.38
802,2019-11-05,AJX,0.36,0.37
803,2019-08-06,AJX,0.56,0.39
804,2019-05-07,AJX,0.36,0.39
805,2019-03-05,AJX,0.34,0.39
806,2018-11-06,AJX,0.34,0.42
807,2021-11-02,AKAM,1.45,1.39
808,2021-08-03,AKAM,1.42,1.39
809,2021-05-04,AKAM,1.38,1.3
810,2021-02-09,AKAM,1.33,1.31
811,2020-10-27,AKAM,1.31,1.23
812,2020-07-28,AKAM,1.38,1.21
813,2020-04-28,AKAM,1.2,1.16
814,2020-02-11,AKAM,1.23,1.13
815,2019-10-28,AKAM,1.1,1.0
816,2019-07-30,AKAM,1.07,1.0
817,2019-04-30,AKAM,1.1,1.02
818,2019-02-12,AKAM,1.07,1.0
819,2018-10-29,AKAM,0.94,0.83
820,2021-11-04,AKBA,-0.34,-0.32
821,2021-08-05,AKBA,-0.51,-0.32
822,2021-05-10,AKBA,-0.45,-0.29
823,2021-02-25,AKBA,-0.6,-0.4
824,2020-11-05,AKBA,-0.42,-0.17
825,2020-08-10,AKBA,-1.28,-0.5
826,2020-05-05,AKBA,-0.47,-0.62
827,2020-03-10,AKBA,-0.79,-0.47
828,2019-11-12,AKBA,-0.46,-0.43
829,2019-08-08,AKBA,-0.49,-0.32
830,2019-05-09,AKBA,-0.62,-0.4
831,2019-03-18,AKBA,-0.23,-0.24
832,2018-11-08,AKBA,-0.46,-0.64
833,2021-11-12,AKRO,-0.7,-0.91
834,2021-08-13,AKRO,-0.83,-0.72
835,2021-05-13,AKRO,-0.43,-0.91
836,2021-03-16,AKRO,-0.86,-0.59
837,2020-11-12,AKRO,-0.63,-0.65
838,2020-08-12,AKRO,-0.57,-0.62
839,2020-05-13,AKRO,-0.42,-0.61
840,2020-03-16,AKRO,-0.55,-0.59
841,2019-11-12,AKRO,-0.56,-0.43
842,2019-08-12,AKRO,-2.21,-0.36
843,2021-11-12,AKUS,-0.67,-0.62
844,2021-08-12,AKUS,-0.66,-0.48
845,2021-05-13,AKUS,-0.47,-0.38
846,2021-03-29,AKUS,-0.37,-0.46
847,2020-11-12,AKUS,-0.85,-0.39
848,2020-08-13,AKUS,-11.14,-10.34
849,2020-06-30,AKUS,-50.13,-47.4606
850,2021-11-08,AKYA,-0.31,-0.26
851,2021-08-10,AKYA,-0.2,-0.23
852,2021-11-04,AL,0.87,0.69
853,2021-08-05,AL,0.75,0.81
854,2021-05-06,AL,0.7,0.95
855,2021-02-22,AL,0.94,0.77
856,2020-11-09,AL,1.02,1.05
857,2020-08-06,AL,1.26,1.06
858,2020-05-07,AL,1.17,1.23
859,2020-02-14,AL,1.42,1.38
860,2019-11-07,AL,1.34,1.3
861,2019-08-08,AL,1.1,1.24
862,2019-05-09,AL,1.23,1.2
863,2019-02-21,AL,1.24,1.24
864,2018-11-08,AL,1.32,1.23
865,2021-11-09,ALC,0.54,0.5
866,2021-08-17,ALC,0.56,0.45
867,2021-05-04,ALC,0.49,0.45
868,2021-02-23,ALC,0.41,0.41
869,2020-11-10,ALC,0.39,0.22
870,2020-08-18,ALC,-0.21,-0.14
871,2020-05-12,ALC,0.45,0.34
872,2020-02-25,ALC,0.45,0.46
873,2019-11-19,ALC,0.46,0.46
874,2019-08-20,ALC,0.47,0.48
875,2019-05-15,ALC,0.51,0.48
876,2021-10-28,ALDX,-0.27,-0.26
877,2021-08-05,ALDX,-0.28,-0.24
878,2021-05-06,ALDX,-0.25,-0.27
879,2021-03-11,ALDX,-0.3,-0.28
880,2020-11-05,ALDX,-0.23,-0.27
881,2020-08-06,ALDX,-0.25,-0.34
882,2020-05-07,ALDX,-0.34,-0.48
883,2020-03-12,ALDX,-0.47,-0.72
884,2019-11-07,ALDX,-0.69,-0.55
885,2019-08-08,ALDX,-0.49,-0.49
886,2019-05-09,ALDX,-0.58,-0.43
887,2019-03-08,ALDX,-0.49,-0.45
888,2018-11-14,ALDX,-0.52,-0.46
889,2021-11-04,ALEC,1.49,2.09
890,2021-08-03,ALEC,-0.69,-0.68
891,2021-05-05,ALEC,-0.66,-0.69
892,2021-02-25,ALEC,-0.66,-0.66
893,2020-11-10,ALEC,-0.67,-0.55
894,2020-08-11,ALEC,-0.58,-0.49
895,2020-05-13,ALEC,-0.53,-0.43
896,2020-03-24,ALEC,-0.45,-0.36
897,2019-11-12,ALEC,-0.47,-0.41
898,2019-08-12,ALEC,-0.36,-0.33
899,2019-05-13,ALEC,-0.42,-0.29
900,2019-03-26,ALEC,-1.48,-0.28
901,2021-10-28,ALGM,0.2,0.18
902,2021-07-29,ALGM,0.18,0.16
903,2021-05-05,ALGM,0.15,0.14
904,2021-02-02,ALGM,0.13,0.12
905,2021-10-27,ALGN,2.87,2.6
906,2021-07-28,ALGN,3.04,2.53
907,2021-04-28,ALGN,2.49,2.02
908,2021-02-03,ALGN,2.61,2.14
909,2020-10-21,ALGN,2.25,0.67
910,2020-07-22,ALGN,-0.35,-0.05
911,2020-04-29,ALGN,0.73,1.0
912,2020-01-29,ALGN,1.53,1.4
913,2019-10-23,ALGN,1.28,1.14
914,2019-07-24,ALGN,1.83,1.51
915,2019-04-24,ALGN,0.89,0.84
916,2019-01-29,ALGN,1.2,1.15
917,2018-10-24,ALGN,1.24,1.19
918,2021-11-04,ALGS,-0.78,-0.81
919,2021-08-05,ALGS,-0.79,-0.81
920,2021-05-10,ALGS,-0.74,-0.9
921,2021-03-23,ALGS,-1.09,-0.82
922,2020-11-25,ALGS,-11.0,-0.78
923,2021-10-27,ALGT,0.66,0.64
924,2021-07-28,ALGT,3.46,2.84
925,2021-05-04,ALGT,-3.58,-3.1
926,2021-02-03,ALGT,-1.12,-2.31
927,2020-10-28,ALGT,-4.28,-5.14
928,2020-07-29,ALGT,-5.96,-5.01
929,2020-05-12,ALGT,2.05,0.53
930,2020-01-29,ALGT,3.72,3.87
931,2019-10-24,ALGT,2.7,2.18
932,2019-07-24,ALGT,4.33,4.61
933,2019-04-24,ALGT,3.52,3.88
934,2019-01-30,ALGT,2.56,2.47
935,2018-10-24,ALGT,0.94,0.96
936,2021-11-04,ALHC,-0.26,-0.17
937,2021-08-09,ALHC,-0.25,-0.11
938,2021-05-17,ALHC,-0.35,-0.19
939,2021-10-28,ALIM,-0.6,-0.52
940,2021-08-13,ALIM,1.03,1.06
941,2021-04-28,ALIM,-0.63,-0.54
942,2021-02-24,ALIM,-0.18,-0.04
943,2020-10-28,ALIM,-0.12,-0.44
944,2020-07-29,ALIM,-0.51,-1.61
945,2020-04-29,ALIM,-0.24,-0.43
946,2020-02-26,ALIM,0.08,-0.45
947,2019-10-29,ALIM,-0.6,-0.6
948,2019-07-29,ALIM,-1.05,-0.55
949,2019-04-29,ALIM,-0.6,-0.63
950,2019-02-18,ALIM,-0.3,-0.45
951,2018-11-05,ALIM,5.85,-0.93
952,2021-10-27,ALKS,0.14,0.06
953,2021-07-28,ALKS,0.3,0.12
954,2021-04-28,ALKS,0.11,-0.02
955,2021-02-11,ALKS,0.1,0.07
956,2020-07-29,ALKS,0.06,-0.01
957,2020-04-29,ALKS,0.01,-0.06
958,2020-02-13,ALKS,0.83,0.65
959,2019-10-23,ALKS,-0.04,-0.21
960,2019-07-25,ALKS,0.09,-0.12
961,2019-04-25,ALKS,-0.17,-0.21
962,2019-02-14,ALKS,0.34,-0.04
963,2018-10-23,ALKS,0.07,-0.07
964,2021-11-04,ALKT,-0.08,-0.08
965,2021-08-05,ALKT,-0.08,-0.08
966,2021-10-21,ALLE,1.56,1.29
967,2021-07-22,ALLE,1.32,1.32
968,2021-04-22,ALLE,1.2,1.02
969,2021-02-16,ALLE,1.49,1.19
970,2020-10-22,ALLE,1.67,1.22
971,2020-07-23,ALLE,0.92,0.84
972,2020-04-23,ALLE,1.04,0.89
973,2020-02-18,ALLE,1.28,1.29
974,2019-10-24,ALLE,1.47,1.32
975,2019-07-25,ALLE,1.26,1.32
976,2019-04-25,ALLE,0.88,0.87
977,2019-02-19,ALLE,1.22,1.22
978,2018-10-25,ALLE,1.23,1.21
979,2021-11-08,ALLK,-1.16,-1.12
980,2021-08-09,ALLK,-1.07,-1.06
981,2021-05-10,ALLK,-1.04,-0.88
982,2021-03-01,ALLK,-0.86,-0.86
983,2020-11-09,ALLK,-0.86,-0.82
984,2020-08-10,ALLK,-0.8,-0.61
985,2020-05-11,ALLK,-0.57,-0.58
986,2020-02-25,ALLK,-0.51,-0.47
987,2019-11-12,ALLK,-0.47,-0.42
988,2019-08-05,ALLK,-0.44,-0.45
989,2019-05-08,ALLK,-0.47,-0.33
990,2019-03-14,ALLK,-0.35,-0.31
991,2018-11-08,ALLK,-0.34,-0.24
992,2021-11-04,ALLO,-0.57,-0.56
993,2021-08-04,ALLO,-0.53,-0.55
994,2021-05-05,ALLO,-0.25,-0.46
995,2021-02-25,ALLO,-0.53,-0.56
996,2020-11-04,ALLO,-0.52,-0.54
997,2020-08-05,ALLO,-0.53,-0.54
998,2020-05-06,ALLO,-0.5,-0.58
999,2020-02-27,ALLO,-0.58,-0.68
1000,2019-11-05,ALLO,-0.5,-0.54
1001,2019-08-07,ALLO,-0.41,-0.46
1002,2019-05-07,ALLO,-0.32,-0.43
1003,2019-03-08,ALLO,-0.37,-0.26
1004,2018-11-21,ALLO,-10.71,-0.3
1005,2021-08-10,ALLT,-0.04,-0.09
1006,2021-05-11,ALLT,-0.06,-0.12
1007,2021-02-09,ALLT,0.01,0.01
1008,2020-11-04,ALLT,-0.03,-0.05
1009,2020-08-04,ALLT,-0.07,-0.03
1010,2020-05-12,ALLT,-0.01,-0.09
1011,2020-02-04,ALLT,-0.05,-0.06
1012,2019-11-05,ALLT,-0.05,-0.05
1013,2019-08-06,ALLT,-0.06,-0.07
1014,2019-05-14,ALLT,-0.05,-0.06
1015,2019-02-05,ALLT,-0.01,-0.03
1016,2018-11-06,ALLT,-0.03,-0.04
1017,2021-10-21,ALLY,2.16,1.95
1018,2021-07-20,ALLY,2.33,1.48
1019,2021-04-16,ALLY,2.09,1.15
1020,2021-01-22,ALLY,1.6,1.05
1021,2020-10-16,ALLY,1.25,0.69
1022,2020-07-17,ALLY,0.61,0.28
1023,2020-04-20,ALLY,-0.44,0.7
1024,2020-01-22,ALLY,0.95,0.93
1025,2019-10-16,ALLY,1.01,0.98
1026,2019-07-18,ALLY,0.97,0.89
1027,2019-04-18,ALLY,0.8,0.78
1028,2019-01-30,ALLY,0.92,0.83
1029,2018-10-25,ALLY,0.91,0.8
1030,2021-11-10,ALNA,-0.17,-0.18
1031,2021-08-10,ALNA,-0.24,-0.21
1032,2021-05-11,ALNA,-0.21,-0.23
1033,2021-03-09,ALNA,-0.24,-0.19
1034,2020-11-09,ALNA,-0.22,-0.21
1035,2020-08-05,ALNA,-0.26,-0.3
1036,2020-05-13,ALNA,-0.31,-0.45
1037,2020-03-16,ALNA,-0.47,-0.53
1038,2019-11-13,ALNA,-0.57,-0.49
1039,2019-08-07,ALNA,-0.54,-0.54
1040,2019-05-08,ALNA,-0.55,-0.49
1041,2019-03-07,ALNA,-0.46,-0.5
1042,2018-11-07,ALNA,-0.46,-0.47
1043,2021-10-28,ALNY,-1.72,-1.57
1044,2021-08-03,ALNY,-1.61,-1.61
1045,2021-04-29,ALNY,-1.71,-1.73
1046,2021-02-11,ALNY,-2.09,-1.76
1047,2020-11-05,ALNY,-2.18,-1.66
1048,2020-08-06,ALNY,-1.56,-1.74
1049,2020-05-06,ALNY,-1.62,-1.89
1050,2020-02-06,ALNY,-2.47,-2.22
1051,2019-10-31,ALNY,-1.92,-2.04
1052,2019-08-06,ALNY,-2.02,-1.86
1053,2019-05-01,ALNY,-1.73,-2.07
1054,2019-02-07,ALNY,-2.09,-2.21
1055,2018-11-07,ALNY,-2.43,-1.99
1056,2021-09-14,ALOT,0.96,0.06
1057,2021-06-10,ALOT,0.08,0.04
1058,2021-03-25,ALOT,0.12,0.04
1059,2020-09-09,ALOT,0.0,-0.06
1060,2020-06-11,ALOT,0.06,-0.19
1061,2020-03-12,ALOT,-0.19,0.03
1062,2019-12-04,ALOT,0.06,0.17
1063,2019-08-28,ALOT,0.13,0.2
1064,2019-06-05,ALOT,0.23,0.22
1065,2019-03-14,ALOT,0.33,0.15
1066,2018-11-21,ALOT,0.2,0.11
1067,2021-11-10,ALPN,-0.55,0.01
1068,2021-08-10,ALPN,-0.46,-0.4
1069,2021-05-13,ALPN,-0.45,-0.36
1070,2021-03-18,ALPN,-0.27,-0.31
1071,2020-11-12,ALPN,-0.28,-0.23
1072,2020-08-11,ALPN,-0.53,0.54
1073,2020-05-14,ALPN,-0.3,-0.47
1074,2020-03-30,ALPN,-0.33,-0.58
1075,2019-11-13,ALPN,-0.62,-0.68
1076,2019-08-13,ALPN,-0.64,-0.68
1077,2019-05-09,ALPN,-0.7,-0.69
1078,2019-03-18,ALPN,-0.8,-0.8
1079,2018-11-08,ALPN,-0.88,-0.57
1080,2021-11-04,ALRM,0.53,0.38
1081,2021-08-05,ALRM,0.54,0.39
1082,2021-05-04,ALRM,0.5,0.38
1083,2021-02-25,ALRM,0.45,0.27
1084,2020-11-05,ALRM,0.49,0.31
1085,2020-08-05,ALRM,0.41,0.31
1086,2020-05-07,ALRM,0.42,0.34
1087,2020-02-25,ALRM,0.43,0.33
1088,2019-11-05,ALRM,0.37,0.33
1089,2019-08-08,ALRM,0.4,0.32
1090,2019-05-09,ALRM,0.34,0.31
1091,2019-02-28,ALRM,0.29,0.24
1092,2018-11-07,ALRM,0.36,0.25
1093,2021-11-12,ALRN,-0.07,-0.07
1094,2021-08-11,ALRN,-0.06,-0.07
1095,2021-05-11,ALRN,-0.08,-0.05
1096,2021-03-24,ALRN,-0.12,-0.13
1097,2020-11-12,ALRN,-0.13,-0.15
1098,2020-08-05,ALRN,-0.14,-0.19
1099,2020-05-11,ALRN,-0.24,-0.2
1100,2020-03-30,ALRN,-0.26,-0.27
1101,2019-11-07,ALRN,-0.28,-0.24
1102,2019-08-06,ALRN,-0.26,-0.22
1103,2019-05-08,ALRN,-0.49,-0.33
1104,2019-03-29,ALRN,-0.48,-0.52
1105,2018-11-07,ALRN,-0.5,-0.56
1106,2021-10-27,ALRS,0.74,0.5
1107,2021-07-28,ALRS,0.66,0.56
1108,2021-04-28,ALRS,0.86,0.63
1109,2021-01-28,ALRS,0.57,0.62
1110,2020-10-29,ALRS,0.99,0.4
1111,2020-07-28,ALRS,0.65,0.31
1112,2020-06-30,ALRS,3.575,1.7391
1113,2020-04-28,ALRS,0.3,0.32
1114,2020-03-31,ALRS,1.65,1.7952000000000001
1115,2020-01-28,ALRS,0.43,0.39
1116,2019-12-31,ALRS,2.3649999999999998,2.1879
1117,2019-10-24,ALRS,0.48,0.48
1118,2019-09-30,ALRS,2.6399999999999997,2.6927999999999996
1119,2021-10-27,ALSN,0.89,0.9
1120,2021-07-28,ALSN,1.01,0.95
1121,2021-04-28,ALSN,1.07,0.93
1122,2021-02-17,ALSN,0.67,0.7
1123,2020-10-28,ALSN,0.68,0.57
1124,2020-08-04,ALSN,0.29,0.17
1125,2020-05-04,ALSN,1.2,1.0
1126,2020-02-19,ALSN,0.9,0.73
1127,2019-10-30,ALSN,1.23,1.12
1128,2019-07-31,ALSN,1.46,1.19
1129,2019-04-23,ALSN,1.32,1.13
1130,2019-02-25,ALSN,1.14,0.98
1131,2018-10-29,ALSN,1.27,1.09
1132,2021-11-05,ALTM,0.08,1.23
1133,2021-08-05,ALTM,0.36,1.13
1134,2021-02-25,ALTM,-4.87,0.49
1135,2020-11-04,ALTM,0.33,0.15
1136,2020-07-30,ALTM,0.14,0.08
1137,2020-07-29,ALTM,0.14,0.08
1138,2020-05-06,ALTM,14.0,0.33
1139,2020-02-27,ALTM,248.8,0.02
1140,2019-10-30,ALTM,2.2,-0.53
1141,2019-07-31,ALTM,-0.6,-0.38
1142,2019-05-02,ALTM,0.2,0.08
1143,2021-11-04,ALTR,0.11,0.01
1144,2021-08-05,ALTR,0.07,0.01
1145,2021-05-06,ALTR,0.31,0.21
1146,2020-08-07,ALTR,-0.02,-0.02
1147,2020-08-06,ALTR,-0.02,-0.02
1148,2020-05-07,ALTR,0.16,0.14
1149,2020-02-27,ALTR,0.09,0.05
1150,2019-11-07,ALTR,-0.09,0.05
1151,2019-08-08,ALTR,0.06,0.07
1152,2019-05-09,ALTR,0.26,0.22
1153,2019-02-28,ALTR,0.06,0.1
1154,2018-11-08,ALTR,0.07,0.06
1155,2021-11-05,ALVR,-0.72,-0.55
1156,2021-08-06,ALVR,-0.6,-0.49
1157,2021-05-06,ALVR,-0.5,-0.4
1158,2021-02-11,ALVR,-0.34,-0.42
1159,2020-11-10,ALVR,-0.58,-0.3
1160,2021-11-11,ALXO,-0.61,-0.48
1161,2021-08-12,ALXO,-0.4,-0.43
1162,2021-05-17,ALXO,-0.35,-0.41
1163,2021-03-18,ALXO,-0.48,-0.35
1164,2020-11-12,ALXO,-0.36,-0.36
1165,2020-08-27,ALXO,-4.41,-0.33
1166,2020-06-30,ALXO,-15.435,-1.1781000000000001
1167,2021-10-27,AM,0.19,0.2
1168,2021-07-28,AM,0.23,0.2
1169,2021-04-28,AM,0.17,0.2
1170,2021-02-17,AM,0.16,0.2
1171,2020-10-28,AM,0.22,0.22
1172,2020-07-29,AM,0.18,0.22
1173,2020-04-29,AM,-0.81,0.22
1174,2020-02-12,AM,-0.29,0.23
1175,2019-10-29,AM,-0.57,0.21
1176,2019-07-31,AM,0.14,0.22
1177,2019-05-01,AM,0.16,0.25
1178,2019-02-13,AM,0.1,0.15
1179,2018-10-31,AM,0.09,0.13
1180,2021-10-28,AMAL,0.46,0.37
1181,2021-07-29,AMAL,0.32,0.36
1182,2021-04-22,AMAL,0.41,0.34
1183,2021-01-28,AMAL,0.44,0.33
1184,2020-10-28,AMAL,0.54,0.41
1185,2020-07-28,AMAL,0.34,0.26
1186,2020-04-30,AMAL,0.29,0.35
1187,2020-01-31,AMAL,0.39,0.38
1188,2019-10-28,AMAL,0.41,0.37
1189,2019-07-29,AMAL,0.36,0.36
1190,2019-04-30,AMAL,0.33,0.32
1191,2019-01-29,AMAL,0.3,0.36
1192,2018-10-29,AMAL,0.39,0.35
1193,2021-11-18,AMAT,1.94,1.95
1194,2021-08-19,AMAT,1.9,1.77
1195,2021-05-20,AMAT,1.63,1.51
1196,2021-02-18,AMAT,1.39,1.28
1197,2020-11-12,AMAT,1.25,1.17
1198,2020-08-13,AMAT,1.06,0.95
1199,2020-05-14,AMAT,0.89,0.94
1200,2020-02-12,AMAT,0.98,0.93
1201,2019-11-14,AMAT,0.8,0.76
1202,2019-08-15,AMAT,0.74,0.7
1203,2019-05-16,AMAT,0.7,0.66
1204,2019-02-14,AMAT,0.81,0.79
1205,2018-11-15,AMAT,0.97,0.97
1206,2021-11-30,AMBA,0.57,0.49
1207,2021-08-31,AMBA,0.35,0.25
1208,2021-06-01,AMBA,0.23,0.17
1209,2021-03-02,AMBA,0.14,0.08
1210,2020-11-23,AMBA,0.09,0.05
1211,2020-09-02,AMBA,0.06,-0.02
1212,2020-06-02,AMBA,0.04,-0.01
1213,2020-03-03,AMBA,0.14,0.11
1214,2019-11-25,AMBA,0.32,0.21
1215,2019-08-29,AMBA,0.21,0.03
1216,2019-06-04,AMBA,0.01,-0.05
1217,2019-03-05,AMBA,0.14,0.04
1218,2018-11-29,AMBA,0.21,0.09
1219,2021-11-02,AMGN,4.67,4.27
1220,2021-08-03,AMGN,4.38,4.09
1221,2021-04-27,AMGN,3.7,4.05
1222,2021-02-02,AMGN,3.81,3.39
1223,2020-10-28,AMGN,4.37,3.81
1224,2020-07-28,AMGN,4.25,3.83
1225,2020-04-30,AMGN,4.17,3.76
1226,2020-01-30,AMGN,3.64,3.47
1227,2019-10-29,AMGN,3.66,3.53
1228,2019-07-30,AMGN,3.97,3.59
