date,symbol,eps,epsEstimated,time
2019-04-30,PAYC,1.19,1.11,amc
2019-02-05,PAYC,0.61,0.56,amc
2018-10-30,PAYC,0.52,0.51,amc
2018-07-31,PAYC,0.59,0.48,amc
2018-05-01,PAYC,0.95,0.9,amc
2018-02-06,PAYC,0.29,0.24,amc
2017-10-31,PAYC,0.29,0.19,amc
2017-08-01,PAYC,0.26,0.2,amc
2017-05-02,PAYC,0.47,0.41,amc
2017-02-08,PAYC,0.18,0.13,amc
2016-11-01,PAYC,0.15,0.12,amc
2016-08-02,PAYC,0.21,0.13,amc
2016-05-03,PAYC,0.33,0.2,amc
2016-02-09,PAYC,0.1,0.08,amc
2015-11-03,PAYC,0.08,0.07,amc
2015-08-04,PAYC,0.1,0.06,amc
2015-05-06,PAYC,0.12,0.08,amc
2015-02-10,PAYC,0.06,0.04,amc
2014-11-04,PAYC,0.05,0.04,amc
2014-08-05,PAYC,0.04,0.03,amc
2014-05-16,PAYC,0.03,0.03,bmo
2021-11-10,PAYO,-0.03,-0.04,amc
2021-08-11,PAYO,-0.77,-0.03,amc
2021-12-22,PAYX,0.91,0.8,bmo
2021-09-30,PAYX,0.89,0.81,bmo
2021-06-25,PAYX,0.72,0.67,bmo
2021-04-06,PAYX,0.96,0.92,bmo
2020-12-23,PAYX,0.73,0.66,bmo
2020-10-06,PAYX,0.63,0.55,bmo
2020-07-07,PAYX,0.61,0.6,bmo
2020-03-25,PAYX,0.97,0.96,bmo
2019-12-18,PAYX,0.7,0.68,bmo
2019-10-02,PAYX,0.71,0.69,bmo
2019-06-26,PAYX,0.63,0.65,bmo
2019-03-27,PAYX,0.89,0.88,bmo
2018-12-19,PAYX,0.65,0.63,bmo
2018-10-02,PAYX,0.67,0.65,bmo
2018-06-27,PAYX,0.61,0.62,bmo
2018-03-26,PAYX,0.63,0.63,bmo
2017-12-21,PAYX,0.59,0.59,bmo
2017-10-03,PAYX,0.62,0.6,bmo
2017-06-28,PAYX,0.54,0.53,bmo
2017-03-29,PAYX,0.55,0.54,bmo
2016-12-21,PAYX,0.56,0.56,bmo
2016-09-28,PAYX,0.6,0.57,bmo
2016-06-30,PAYX,0.49,0.49,bmo
2016-03-30,PAYX,0.42,0.5,bmo
2015-12-22,PAYX,0.52,0.51,bmo
2015-09-30,PAYX,0.52,0.51,bmo
2015-07-01,PAYX,0.44,0.44,bmo
2015-03-25,PAYX,0.46,0.46,bmo
2014-12-19,PAYX,0.47,0.46,bmo
2014-09-24,PAYX,0.47,0.46,bmo
2014-07-01,PAYX,0.4,0.4,amc
2014-03-26,PAYX,0.44,0.42,amc
2013-12-18,PAYX,0.43,0.42,amc
2013-09-30,PAYX,0.44,0.43,amc
2013-06-26,PAYX,0.38,0.37,amc
2013-03-27,PAYX,0.4,0.39,amc
2012-12-19,PAYX,0.41,0.41,amc
2012-09-24,PAYX,0.42,0.41,amc
2012-06-27,PAYX,0.34,0.34,amc
2012-03-28,PAYX,0.37,0.37,amc
2021-10-27,PB,1.39,1.37,bmo
2021-07-28,PB,1.41,1.4,bmo
2021-04-28,PB,1.44,1.38,bmo
2021-01-27,PB,1.48,1.36,bmo
2020-10-28,PB,1.4,1.29,bmo
2020-07-29,PB,1.41,1.15,bmo
2020-04-29,PB,1.39,1.18,bmo
2020-01-29,PB,1.44,1.23,bmo
2019-10-23,PB,1.19,1.18,bmo
2019-07-24,PB,1.18,1.18,bmo
2019-04-24,PB,1.18,1.17,bmo
2019-01-30,PB,1.19,1.18,bmo
2018-10-24,PB,1.18,1.18,bmo
2018-07-25,PB,1.17,1.15,bmo
2018-04-25,PB,1.07,1.14,bmo
2018-01-24,PB,0.99,0.99,bmo
2017-10-25,PB,0.98,0.96,bmo
2017-07-26,PB,0.99,1.0,bmo
2017-04-26,PB,0.99,0.98,bmo
2017-01-25,PB,0.99,0.98,bmo
2016-10-26,PB,0.99,0.99,bmo
2016-07-27,PB,0.98,0.99,bmo
2016-04-27,PB,0.98,0.96,bmo
2016-01-27,PB,1.01,1.0,bmo
2015-10-23,PB,1.01,1.01,bmo
2015-07-24,PB,1.03,1.03,bmo
2015-04-24,PB,1.05,1.05,bmo
2015-01-23,PB,1.12,1.08,bmo
2014-10-29,PB,1.1,1.07,bmo
2014-07-25,PB,1.08,1.02,bmo
2014-04-23,PB,1.01,0.99,bmo
2014-01-24,PB,0.98,0.91,bmo
2013-10-23,PB,0.91,0.9,bmo
2013-07-24,PB,0.89,0.88,bmo
2013-04-24,PB,0.86,0.84,bmo
2013-01-25,PB,0.85,0.84,bmo
2012-10-24,PB,0.83,0.8,bmo
2012-07-27,PB,0.78,0.77,bmo
2012-04-27,PB,0.77,0.74,bmo
2012-01-20,PB,0.77,0.76,bmo
2021-11-04,PBA,0.8,0.47,amc
2021-08-05,PBA,0.32,0.48,amc
2021-05-06,PBA,0.51,0.7,amc
2021-02-25,PBA,-2.28,0.61,amc
2020-11-05,PBA,0.51,0.51,amc
2020-08-06,PBA,0.39,0.5,amc
2020-05-07,PBA,0.5,0.58,amc
2020-02-27,PBA,0.64,0.58,amc
2019-11-01,PBA,0.66,0.61,bmo
2019-08-01,PBA,1.23,0.55,amc
2019-05-02,PBA,0.55,0.62,amc
2019-02-21,PBA,0.66,0.6,amc
2018-11-01,PBA,0.6,0.6,amc
2018-08-02,PBA,0.42,0.54,amc
2018-05-03,PBA,0.59,0.61,amc
2018-02-22,PBA,0.7,0.48,amc
2017-11-02,PBA,0.22,0.37,amc
2017-08-01,PBA,0.26,0.36,amc
2017-05-04,PBA,0.49,0.37,amc
2017-02-23,PBA,0.28,0.35,amc
2016-11-03,PBA,0.25,0.31,amc
2016-08-04,PBA,0.25,0.3,amc
2016-05-05,PBA,0.23,0.31,amc
2016-02-25,PBA,0.32,0.32,amc
2015-11-05,PBA,0.29,0.29,amc
2015-08-06,PBA,0.09,0.23,amc
2015-05-05,PBA,0.32,0.29,amc
2015-02-26,PBA,0.22,0.28,bmo
2014-11-04,PBA,0.2,0.3,amc
2014-08-08,PBA,0.21,0.29,amc
2014-05-08,PBA,0.41,0.4,amc
2014-02-26,PBA,0.29,0.32,amc
2013-11-01,PBA,0.22,0.28,amc
2013-08-09,PBA,0.3,0.24,amc
2013-05-09,PBA,0.3,0.28,amc
2013-03-01,PBA,0.4,0.26,amc
2012-11-06,PBA,0.23,0.17,amc
2012-08-09,PBA,0.13,0.3,bmo
2012-05-03,PBA,0.29,0.25,bmo
2012-02-15,PBA,0.27,0.25,bmo
2021-10-21,PBCT,0.33,0.33,bmo
2021-07-15,PBCT,0.41,0.32,amc
2021-04-22,PBCT,0.37,0.34,bmo
2021-01-21,PBCT,0.35,0.33,amc
2020-10-22,PBCT,0.34,0.29,amc
2020-07-23,PBCT,0.24,0.22,amc
2020-04-23,PBCT,0.33,0.23,amc
2020-01-16,PBCT,0.37,0.33,amc
2019-10-17,PBCT,0.34,0.33,amc
2019-07-18,PBCT,0.34,0.34,amc
2019-04-18,PBCT,0.33,0.33,amc
2019-01-17,PBCT,0.35,0.34,amc
2018-10-18,PBCT,0.33,0.33,amc
2018-07-19,PBCT,0.31,0.32,amc
2018-04-19,PBCT,0.3,0.3,bmo
2018-01-18,PBCT,0.31,0.27,amc
2017-10-19,PBCT,0.26,0.25,amc
2017-07-20,PBCT,0.19,0.23,amc
2017-04-20,PBCT,0.22,0.22,bmo
2017-01-19,PBCT,0.24,0.24,amc
2016-10-20,PBCT,0.24,0.23,amc
2016-07-21,PBCT,0.23,0.22,bmo
2016-04-21,PBCT,0.21,0.21,bmo
2016-01-21,PBCT,0.21,0.23,amc
2015-10-15,PBCT,0.23,0.22,amc
2015-07-16,PBCT,0.2,0.21,amc
2015-04-16,PBCT,0.2,0.2,bmo
2015-01-15,PBCT,0.22,0.21,amc
2014-10-16,PBCT,0.21,0.21,amc
2014-07-17,PBCT,0.24,0.2,amc
2014-04-16,PBCT,0.18,0.19,amc
2014-01-16,PBCT,0.2,0.2,amc
2013-10-17,PBCT,0.19,0.21,amc
2013-07-18,PBCT,0.2,0.19,amc
2013-04-18,PBCT,0.16,0.18,bmo
2013-01-17,PBCT,0.18,0.19,amc
2012-10-18,PBCT,0.18,0.19,amc
2012-07-19,PBCT,0.19,0.19,amc
2012-04-19,PBCT,0.17,0.18,bmo
2012-01-19,PBCT,0.17,0.19,amc
2021-10-28,PBF,0.12,0.0,bmo
2021-07-29,PBF,-1.26,-1.03,bmo
2021-04-29,PBF,-2.61,-2.63,bmo
2021-02-11,PBF,-4.53,-3.37,bmo
2020-10-29,PBF,-2.87,-2.54,bmo
2020-07-31,PBF,-3.19,-2.98,bmo
2020-05-15,PBF,-1.19,-1.04,bmo
2020-02-13,PBF,0.6,0.5,bmo
2019-10-31,PBF,0.66,0.63,bmo
2019-08-01,PBF,0.83,0.87,bmo
2019-05-01,PBF,-1.18,-0.92,bmo
2019-02-14,PBF,1.03,0.75,bmo
2018-10-31,PBF,1.13,1.03,bmo
2018-08-02,PBF,1.38,1.36,bmo
2018-05-03,PBF,-0.29,-0.2,bmo
2018-02-15,PBF,-0.04,0.25,bmo
2017-11-02,PBF,1.44,1.24,bmo
2017-08-03,PBF,-0.06,0.02,bmo
2017-05-04,PBF,-0.2,-0.48,bmo
2017-02-16,PBF,-0.71,-0.51,bmo
2016-10-28,PBF,-0.16,-0.02,bmo
2016-07-29,PBF,0.14,0.21,bmo
2016-04-28,PBF,-0.65,-0.46,bmo
2016-02-11,PBF,0.7,0.65,bmo
2015-10-29,PBF,1.85,1.54,bmo
2015-07-30,PBF,0.88,0.94,bmo
2015-04-30,PBF,0.87,0.8,bmo
2015-02-12,PBF,1.13,0.89,bmo
2014-10-30,PBF,1.6,1.04,bmo
2014-08-01,PBF,0.35,0.65,bmo
2014-04-30,PBF,1.44,0.96,bmo
2014-02-13,PBF,0.76,0.56,bmo
2013-10-31,PBF,-0.48,-0.07,bmo
2013-08-01,PBF,0.73,0.79,bmo
2013-05-02,PBF,0.48,1.04,bmo
2013-02-21,PBF,1.7,1.63,bmo
2021-11-04,PBH,1.02,0.99,bmo
2021-08-05,PBH,1.14,0.86,bmo
2021-05-06,PBH,0.79,0.78,bmo
2021-02-04,PBH,0.81,0.77,bmo
2020-11-05,PBH,0.78,0.72,bmo
2020-08-06,PBH,0.86,0.7,bmo
2020-05-07,PBH,0.82,0.74,bmo
2020-02-06,PBH,0.81,0.76,bmo
2019-10-31,PBH,0.68,0.66,bmo
2019-08-01,PBH,0.65,0.64,bmo
2019-05-09,PBH,0.72,0.7,bmo
2019-02-07,PBH,0.73,0.72,bmo
2018-11-01,PBH,0.65,0.63,bmo
2018-08-02,PBH,0.68,0.67,bmo
2018-05-10,PBH,0.62,0.61,bmo
2018-02-01,PBH,0.7,0.7,bmo
2017-11-02,PBH,0.61,0.66,bmo
2017-08-03,PBH,0.66,0.64,bmo
2017-05-11,PBH,0.54,0.55,bmo
2017-02-02,PBH,0.61,0.56,bmo
2016-11-03,PBH,0.63,0.61,bmo
2016-08-04,PBH,0.59,0.55,bmo
2016-05-12,PBH,0.52,0.49,bmo
2016-02-04,PBH,0.53,0.49,bmo
2015-11-05,PBH,0.6,0.57,bmo
2015-08-06,PBH,0.52,0.49,bmo
2015-05-14,PBH,0.47,0.45,bmo
2015-02-05,PBH,0.48,0.4,bmo
2014-11-06,PBH,0.5,0.45,bmo
2014-08-07,PBH,0.41,0.41,bmo
2014-05-15,PBH,0.35,0.33,bmo
2014-02-06,PBH,0.3,0.39,bmo
2013-11-07,PBH,0.47,0.43,bmo
2013-08-01,PBH,0.4,0.4,bmo
2013-05-16,PBH,0.36,0.35,bmo
2013-02-07,PBH,0.37,0.34,bmo
2012-11-01,PBH,0.42,0.33,bmo
2012-08-07,PBH,0.35,0.29,bmo
2012-05-17,PBH,0.26,0.23,bmo
2012-02-09,PBH,0.25,0.25,bmo
2021-08-03,PBI,0.12,0.05,bmo
2021-04-30,PBI,0.07,0.04,bmo
2021-02-02,PBI,0.13,0.1,bmo
2020-10-30,PBI,0.08,0.05,bmo
2020-07-30,PBI,0.04,-0.01,bmo
2020-05-04,PBI,0.05,0.08,bmo
2020-02-04,PBI,0.14,0.12,bmo
2019-11-05,PBI,0.24,0.23,bmo
2019-08-06,PBI,0.21,0.17,bmo
2019-05-01,PBI,0.12,0.21,bmo
2019-02-05,PBI,0.38,0.38,bmo
2018-11-01,PBI,0.27,0.26,bmo
2018-08-01,PBI,0.26,0.26,bmo
2018-05-02,PBI,0.3,0.29,bmo
2018-01-31,PBI,0.4,0.37,bmo
2017-11-01,PBI,0.33,0.42,bmo
2017-08-01,PBI,0.33,0.36,bmo
2017-05-02,PBI,0.36,0.35,bmo
2017-02-01,PBI,0.53,0.57,bmo
2016-11-01,PBI,0.44,0.46,bmo
2016-08-02,PBI,0.39,0.39,bmo
2016-05-03,PBI,0.34,0.4,bmo
2016-02-02,PBI,0.48,0.54,bmo
2015-10-29,PBI,0.43,0.44,bmo
2015-07-30,PBI,0.45,0.44,bmo
2015-04-30,PBI,0.4,0.41,bmo
2015-02-02,PBI,0.51,0.51,bmo
2014-10-30,PBI,0.51,0.46,bmo
2014-07-30,PBI,0.46,0.46,bmo
2014-04-30,PBI,0.42,0.41,bmo
2014-01-30,PBI,0.53,0.45,bmo
2013-10-29,PBI,0.49,0.41,bmo
2013-07-30,PBI,0.52,0.43,bmo
2013-04-30,PBI,0.42,0.44,bmo
2013-01-31,PBI,0.56,0.51,bmo
2012-11-01,PBI,0.47,0.48,amc
2012-08-02,PBI,0.5,0.49,amc
2012-05-07,PBI,0.52,0.5,amc
2012-02-09,PBI,0.61,0.6,amc
2021-10-28,PBR,0.52,0.72,bmo
2021-08-04,PBR,1.18,0.92,bmo
2021-02-24,PBR,0.81,0.14,bmo
2020-11-02,PBR,0.1,-0.1,bmo
2020-08-13,PBR,-0.39,-0.25,bmo
2020-05-14,PBR,-0.11,0.06,amc
2020-02-23,PBR,0.3,0.38,bmo
2019-10-24,PBR,0.38,0.41,bmo
2019-08-19,PBR,0.74,0.26,bmo
2019-05-07,PBR,0.21,0.2,bmo
2019-02-28,PBR,0.32,0.26,bmo
2018-11-06,PBR,0.26,0.4,bmo
2018-08-03,PBR,0.43,0.32,bmo
2018-05-08,PBR,0.32,0.23,bmo
2018-03-15,PBR,0.43,0.22,bmo
2017-11-13,PBR,0.02,0.13,bmo
2017-08-10,PBR,0.02,0.1,amc
2017-05-11,PBR,0.22,0.13,bmo
2017-03-22,PBR,0.28,0.13,bmo
2016-11-11,PBR,-0.05,0.13,bmo
2016-08-11,PBR,0.03,0.12,bmo
2016-05-13,PBR,-0.04,0.04,bmo
2016-03-22,PBR,-1.44,-0.06,bmo
2015-11-13,PBR,-0.18,0.04,bmo
2015-08-07,PBR,0.03,0.24,bmo
2015-05-15,PBR,0.28,0.09,amc
2015-04-22,PBR,1.07,0.24,bmo
2015-01-28,PBR,0.41,0.31,bmo
2014-08-08,PBR,0.72,0.47,bmo
2014-05-09,PBR,0.68,0.37,bmo
2014-02-25,PBR,0.42,0.34,bmo
2013-10-25,PBR,0.21,0.42,bmo
2013-08-09,PBR,0.46,0.45,bmo
2013-04-29,PBR,0.59,0.57,bmo
2013-02-04,PBR,0.58,0.55,bmo
2012-10-26,PBR,0.21,0.58,amc
2012-08-03,PBR,-0.1,0.48,bmo
2012-05-15,PBR,0.8,0.7,bmo
2012-02-09,PBR,0.44,0.81,bmo
2021-10-26,PCAR,1.08,1.21,bmo
2021-07-27,PCAR,1.41,1.38,bmo
2021-04-27,PCAR,1.35,1.27,bmo
2021-01-26,PCAR,1.17,1.22,bmo
2020-10-20,PCAR,1.11,0.98,bmo
2020-07-21,PCAR,0.43,0.31,bmo
2020-04-21,PCAR,1.03,1.2,bmo
2020-01-28,PCAR,1.53,1.51,bmo
2019-10-22,PCAR,1.75,1.64,bmo
2019-07-23,PCAR,1.78,1.81,bmo
2019-04-30,PCAR,1.81,1.65,bmo
2019-01-29,PCAR,1.65,1.53,bmo
2018-10-23,PCAR,1.55,1.51,bmo
2018-07-24,PCAR,1.59,1.42,bmo
2018-04-24,PCAR,1.45,1.31,bmo
2018-01-30,PCAR,1.18,1.12,bmo
2017-10-24,PCAR,1.14,1.08,bmo
2017-07-25,PCAR,1.06,0.99,bmo
2017-04-25,PCAR,0.88,0.87,bmo
2017-01-31,PCAR,0.82,0.86,bmo
2016-10-25,PCAR,0.98,1.0,bmo
2016-07-26,PCAR,1.06,1.02,bmo
2016-04-26,PCAR,0.99,0.96,bmo
2016-01-29,PCAR,0.98,1.02,bmo
2015-10-27,PCAR,1.21,1.16,bmo
2015-07-28,PCAR,1.26,1.15,bmo
2015-04-21,PCAR,1.06,1.01,bmo
2015-01-30,PCAR,1.11,1.09,bmo
2014-10-28,PCAR,1.04,0.96,bmo
2014-07-29,PCAR,0.9,0.89,bmo
2014-04-29,PCAR,0.77,0.76,bmo
2014-01-31,PCAR,0.94,0.93,bmo
2013-10-29,PCAR,0.87,0.85,bmo
2013-07-23,PCAR,0.82,0.75,bmo
2013-04-23,PCAR,0.67,0.68,bmo
2013-01-31,PCAR,0.72,0.68,bmo
2012-10-25,PCAR,0.66,0.65,bmo
2012-07-24,PCAR,0.83,0.82,bmo
2012-04-24,PCAR,0.91,0.78,bmo
2012-01-31,PCAR,0.91,0.79,bmo
2021-11-01,PCG,0.24,0.26,bmo
2021-07-29,PCG,0.27,0.29,bmo
2021-04-29,PCG,0.23,0.26,bmo
2021-02-25,PCG,0.21,0.23,bmo
2020-10-29,PCG,0.22,0.26,bmo
2020-07-30,PCG,1.03,0.88,bmo
2020-05-01,PCG,0.89,1.02,bmo
2020-02-18,PCG,0.68,0.67,bmo
2019-11-07,PCG,1.11,1.01,bmo
2019-08-09,PCG,1.1,0.98,bmo
2019-05-02,PCG,1.04,0.9,bmo
2019-02-28,PCG,0.8,0.64,bmo
2018-11-05,PCG,1.13,1.13,bmo
2018-07-26,PCG,1.16,0.94,bmo
2018-05-02,PCG,0.91,1.04,bmo
2018-02-09,PCG,0.63,0.68,bmo
2017-11-02,PCG,1.12,0.91,bmo
2017-07-27,PCG,0.86,0.78,bmo
2017-05-02,PCG,1.06,0.81,bmo
2017-02-16,PCG,1.33,1.3,bmo
2016-11-04,PCG,0.94,1.09,bmo
2016-07-28,PCG,0.66,0.92,bmo
2016-05-04,PCG,0.82,0.73,bmo
2016-02-18,PCG,0.5,0.44,bmo
2015-10-28,PCG,0.84,0.96,bmo
2015-07-29,PCG,0.91,0.72,bmo
2015-04-29,PCG,0.87,0.7,bmo
2015-02-10,PCG,0.53,0.53,bmo
2014-10-28,PCG,1.73,1.12,bmo
2014-07-31,PCG,0.69,0.74,bmo
2014-05-01,PCG,0.54,0.65,bmo
2014-02-11,PCG,0.42,0.41,bmo
2013-10-30,PCG,0.88,0.79,bmo
2013-07-31,PCG,0.79,0.71,bmo
2013-05-02,PCG,0.63,0.68,bmo
2013-02-21,PCG,0.59,0.59,bmo
2012-10-29,PCG,0.93,0.88,bmo
2012-08-07,PCG,0.81,0.82,bmo
2012-05-02,PCG,0.89,0.75,bmo
2012-02-16,PCG,0.89,0.85,bmo
2021-10-25,PCH,0.92,0.92,amc
2021-07-26,PCH,2.77,2.66,amc
2021-04-26,PCH,1.94,1.76,amc
2021-02-01,PCH,1.48,1.4,amc
2020-10-26,PCH,1.2,1.18,amc
2020-07-27,PCH,0.04,0.02,amc
2020-04-27,PCH,-0.25,0.12,amc
2020-02-03,PCH,0.3,0.13,amc
2019-10-28,PCH,0.3,0.24,amc
2019-07-29,PCH,0.25,0.18,amc
2019-04-29,PCH,0.08,0.03,amc
2019-02-04,PCH,0.04,0.03,amc
2018-10-29,PCH,0.87,0.82,bmo
2018-07-30,PCH,0.75,0.69,amc
2018-05-03,PCH,0.69,0.56,amc
2018-01-29,PCH,0.62,0.61,amc
2017-10-23,PCH,0.82,0.9,amc
2017-07-24,PCH,0.59,0.35,bmo
2017-04-26,PCH,0.41,0.21,bmo
2017-01-31,PCH,0.35,0.31,bmo
2016-10-21,PCH,0.68,0.64,bmo
2016-07-26,PCH,0.13,0.06,bmo
2016-04-26,PCH,0.003841,-0.01,bmo
2016-01-26,PCH,0.09,0.06,bmo
2015-10-27,PCH,0.53,0.52,bmo
2015-07-28,PCH,0.02,0.0,bmo
2015-04-22,PCH,0.14,0.19,bmo
2015-01-28,PCH,0.49,0.41,bmo
2014-10-20,PCH,0.81,0.83,amc
2014-07-23,PCH,0.4,0.42,bmo
2014-04-22,PCH,0.5,0.44,bmo
2014-01-28,PCH,0.34,0.35,bmo
2013-10-22,PCH,0.54,0.62,bmo
2013-07-24,PCH,0.47,0.31,bmo
2013-04-23,PCH,0.38,0.26,bmo
2013-01-29,PCH,0.34,0.33,bmo
2012-10-22,PCH,0.46,0.4,bmo
2012-07-24,PCH,0.13,0.1,bmo
2012-04-23,PCH,0.15,0.06,bmo
2012-01-31,PCH,-0.01,0.13,bmo
2021-11-04,PCOR,-0.37,-0.38,amc
2021-08-05,PCOR,-2.01,-2.01,amc
2021-11-03,PCRX,0.53,0.44,bmo
2021-08-03,PCRX,0.6,0.54,bmo
2021-05-04,PCRX,0.53,0.64,bmo
2021-02-25,PCRX,0.87,0.81,bmo
2020-10-29,PCRX,0.68,0.63,bmo
2020-08-06,PCRX,0.12,0.09,bmo
2020-05-07,PCRX,0.53,0.3,bmo
2020-02-20,PCRX,0.56,0.44,bmo
2019-11-07,PCRX,0.48,0.33,bmo
2019-08-08,PCRX,0.41,0.35,bmo
2019-05-02,PCRX,0.22,0.26,bmo
2019-02-28,PCRX,0.47,0.28,bmo
2018-11-01,PCRX,0.31,0.08,bmo
2018-08-02,PCRX,0.24,0.07,bmo
2018-05-03,PCRX,0.02,0.02,bmo
2018-02-28,PCRX,0.38,0.1,bmo
2017-11-08,PCRX,0.11,-0.05,bmo
2017-08-02,PCRX,-0.11,-0.05,bmo
2017-05-04,PCRX,-0.19,-0.04,bmo
2017-03-01,PCRX,0.09,0.01,bmo
2016-11-02,PCRX,0.2,-0.02,bmo
2016-08-04,PCRX,0.19,0.03,bmo
2016-05-02,PCRX,0.14,0.08,bmo
2016-02-25,PCRX,0.2,0.27,bmo
2015-10-27,PCRX,0.32,0.15,bmo
2015-07-30,PCRX,0.2,0.23,bmo
2015-04-30,PCRX,0.23,0.2,bmo
2015-02-24,PCRX,0.35,0.27,bmo
2014-10-30,PCRX,0.14,0.1,bmo
2014-07-31,PCRX,-0.14,-0.21,bmo
2014-05-01,PCRX,-0.34,-0.32,bmo
2014-02-25,PCRX,-0.36,-0.27,bmo
2013-10-31,PCRX,-0.44,-0.35,bmo
2013-08-06,PCRX,-0.42,-0.43,bmo
2013-05-08,PCRX,-0.71,-0.41,bmo
2013-03-07,PCRX,-0.5,-0.42,bmo
2012-11-01,PCRX,-0.49,-0.44,bmo
2012-08-09,PCRX,-0.23,-0.43,bmo
2012-05-09,PCRX,-0.47,-0.39,bmo
2012-03-27,PCRX,-0.58,-0.54,bmo
2021-11-10,PCT,-0.18,-0.13,bmo
2021-08-12,PCT,-0.13,-0.1,bmo
2021-05-17,PCT,-0.59,-0.08,bmo
2021-11-04,PCTY,0.26,0.11,amc
2021-08-05,PCTY,0.24,0.07,amc
2021-05-06,PCTY,0.88,0.67,amc
2021-02-04,PCTY,0.39,0.25,amc
2020-11-05,PCTY,0.38,0.15,amc
2020-08-06,PCTY,0.32,0.13,amc
2020-05-07,PCTY,0.83,0.7,amc
2020-02-04,PCTY,0.36,0.29,amc
2019-10-30,PCTY,0.36,0.27,amc
2019-08-08,PCTY,0.34,0.25,amc
2019-05-02,PCTY,0.6,0.59,amc
2019-02-06,PCTY,0.23,0.22,amc
2018-11-01,PCTY,0.2,0.2,amc
2018-08-09,PCTY,0.11,0.12,amc
2018-05-03,PCTY,0.86,0.47,amc
2018-02-08,PCTY,0.16,0.12,amc
2017-11-02,PCTY,0.15,0.11,amc
2017-08-10,PCTY,0.09,0.01,amc
2017-05-04,PCTY,0.4,0.23,amc
2017-02-02,PCTY,0.1,0.03,amc
2016-11-03,PCTY,0.07,0.03,amc
2016-08-09,PCTY,-0.01,-0.04,amc
2016-05-05,PCTY,0.21,0.14,amc
2016-02-04,PCTY,0.08,-0.03,amc
2015-11-05,PCTY,0.02,-0.07,amc
2015-08-13,PCTY,-0.03,-0.06,amc
2015-05-07,PCTY,0.11,0.05,amc
2015-02-05,PCTY,-0.05,-0.08,amc
2014-11-06,PCTY,-0.03,-0.08,amc
2014-08-14,PCTY,-0.05,-0.05,amc
2014-05-08,PCTY,0.04,-0.06,amc
2021-11-10,PCVX,-0.51,-0.47,bmo
2021-08-11,PCVX,-0.46,-0.46,bmo
2021-05-11,PCVX,-0.41,-0.48,bmo
2021-03-29,PCVX,-0.41,-0.54,amc
2020-11-12,PCVX,-0.41,-0.44,bmo
2020-08-12,PCVX,-1.72,-1.27,bmo
2021-12-07,PD,-0.07,-0.09,amc
2021-09-02,PD,-0.35,-0.28,amc
2021-06-03,PD,-0.08,-0.09,amc
2021-03-17,PD,-0.07,-0.11,amc
2020-09-02,PD,-0.04,-0.07,amc
2020-06-04,PD,-0.04,-0.09,amc
2020-03-18,PD,-0.03,-0.06,amc
2019-12-05,PD,-0.1,-0.09,amc
2019-09-05,PD,-0.07,-0.1,amc
2019-06-06,PD,-0.22,-0.24,amc
2021-11-03,PDCE,2.33,1.45,amc
2021-08-04,PDCE,1.66,1.19,amc
2021-05-05,PDCE,1.41,0.89,amc
2021-02-24,PDCE,1.1,0.89,amc
2020-11-04,PDCE,1.04,0.62,amc
2020-08-05,PDCE,0.14,-0.21,amc
2020-05-07,PDCE,-8.07,-0.01,amc
2020-02-26,PDCE,0.6,0.4,amc
2019-11-06,PDCE,-0.39,0.32,amc
2019-08-07,PDCE,0.34,0.47,amc
2019-05-01,PDCE,0.27,0.62,amc
2019-02-27,PDCE,-2.22,0.6,amc
2018-11-05,PDCE,0.48,0.61,amc
2018-08-08,PDCE,-1.28,0.59,amc
2018-05-02,PDCE,0.05,0.5,amc
2018-02-26,PDCE,0.25,0.25,amc
2017-11-06,PDCE,-3.85,0.03,amc
2017-08-08,PDCE,0.19,-0.01,bmo
2017-05-05,PDCE,-0.06,-0.07,bmo
2017-02-28,PDCE,0.18,0.04,bmo
2016-11-03,PDCE,-0.12,0.0,bmo
2016-08-09,PDCE,-0.11,-0.05,bmo
2016-05-06,PDCE,-0.22,-0.11,bmo
2016-02-22,PDCE,0.29,0.44,bmo
2015-11-05,PDCE,0.38,0.46,bmo
2015-08-10,PDCE,0.27,0.41,bmo
2015-05-07,PDCE,0.19,0.41,bmo
2015-02-19,PDCE,-1.11,0.21,bmo
2014-11-06,PDCE,-0.15,0.24,bmo
2014-08-08,PDCE,-0.79,0.34,bmo
2014-05-06,PDCE,-0.06,0.36,bmo
2014-02-20,PDCE,0.36,0.26,bmo
2013-10-31,PDCE,-0.48,0.23,bmo
2013-08-01,PDCE,0.64,0.26,bmo
2013-05-01,PDCE,-0.34,0.16,bmo
2013-02-27,PDCE,2.11,-0.11,bmo
2012-11-01,PDCE,-1.08,-0.06,bmo
2012-08-02,PDCE,-0.06,0.05,bmo
2012-05-10,PDCE,0.62,0.25,bmo
2012-03-01,PDCE,-0.25,0.22,bmo
2021-12-01,PDCO,0.58,0.5,bmo
2021-09-02,PDCO,0.43,0.38,bmo
2021-06-23,PDCO,0.38,0.53,bmo
2021-03-03,PDCO,0.58,0.52,bmo
2020-12-02,PDCO,0.63,0.38,bmo
2020-09-03,PDCO,0.33,0.24,bmo
2020-06-24,PDCO,0.43,0.15,bmo
2020-02-27,PDCO,0.47,0.37,bmo
2019-12-05,PDCO,0.39,0.34,bmo
2019-08-29,PDCO,0.27,0.24,bmo
