date,symbol,actualEarningResult,estimatedEarning
2020-06-30,0A0M.L,-1.16,-1.0404
2020-03-31,0A0M.L,-0.81,-0.867
2020-06-30,0A0V.L,0.27,0.0816
2020-03-31,0A0V.L,0.18,0.1224
2020-06-30,0A33.L,0.27,0.2727
2020-03-31,0A33.L,0.12,0.101
2020-06-30,0A39.L,0.27,0.505
2020-03-31,0A39.L,0.3,0.707
2020-06-30,0DK7.L,0.11,0.11845000000000001
2020-03-31,0DK7.L,0.12,0.1236
2020-03-31,0DOS.L,0.2,0
2020-06-30,0DSJ.L,0.25,0.2222
2020-03-31,0DSJ.L,-1.28,-0.9594999999999999
2020-06-30,0DVR.L,2.99,2.5856
2020-03-31,0DVR.L,1.67,2.7270000000000003
2020-06-30,0EE0.L,-0.96,-0.6834
2020-03-31,0EE0.L,-0.63,-0.8568
2020-06-30,0F0J.L,0.36,0.2222
2020-03-31,0F0J.L,0.23,0.2222
2020-06-30,0FHP.L,4.43,3.4542
2020-03-31,0FHP.L,6.57,3.2825
2020-06-30,0FUT.L,0.25,0.10200000000000001
2020-03-31,0FUT.L,0.16,0.09179999999999999
2020-06-30,0G33.L,19.32,1.224
2020-03-31,0G33.L,4.11,5.712
2020-06-30,0GB7.L,0.04,0
2020-03-31,0GB7.L,0.005,0
2020-06-30,0GMG.L,0.42,0.49995
2020-03-31,0GMG.L,1.71,1.4342
2020-06-30,0H14.L,0,-0.0101
2020-03-31,0H14.L,0.66,0
2020-06-30,0H38.L,-0.06,-0.1212
2020-03-31,0H38.L,0.13,0.0606
2020-06-30,0H7R.L,-0.14,-0.17340000000000003
2020-03-31,0H7R.L,-0.52,-0.2448
2020-06-30,0H9G.L,2.92,1.9998
2020-03-31,0H9G.L,0.91,1.7473
2020-06-30,0HA3.L,-0.36,-0.2856
2020-03-31,0HA3.L,-0.31,-0.27540000000000003
2020-09-30,0HAV.L,0.78,0.6732
2020-06-30,0HAV.L,0.71,0.6222
2020-03-31,0HAV.L,0.81,0.8262
2020-06-30,0HC2.L,0.41,0.3162
2020-03-31,0HC2.L,0.42,0.34680000000000005
2020-06-30,0HCK.L,-0.35,-0.051000000000000004
2020-03-31,0HCK.L,0.73,1.02
2020-06-30,0HCT.L,0.54,0.4646
2020-03-31,0HCT.L,0.7,0.5454
2020-06-30,0HE2.L,0.98,0.8787
2020-03-31,0HE2.L,0.59,0.707
2020-06-30,0HEW.L,0.97,0.9696
2020-03-31,0HEW.L,0.67,0.6565000000000001
2020-06-30,0HHI.L,0.05,0
2020-06-30,0HMG.L,0.51,-0.0909
2020-03-31,0HMG.L,0.35,0.2626
2020-06-30,0HMZ.L,0.06,0.2626
2020-03-31,0HMZ.L,0.69,0.7373
2020-06-30,0HOX.L,1.71,0.505
2020-03-31,0HOX.L,3.2,0.8181
2020-09-30,0HQ7.L,0.71,0.0505
2020-06-30,0HQ7.L,-0.24,0.0303
2020-03-31,0HQ7.L,0.96,0.8787
2020-06-30,0HQP.L,0.35,0.4284
2020-03-31,0HQP.L,0.75,0.7343999999999999
2020-06-30,0HQU.L,0.89,0.6695000000000001
2020-03-31,0HQU.L,0.31,0.2575
2020-06-30,0HR4.L,0.49,0.42419999999999997
2020-03-31,0HR4.L,0.86,0.7979
2020-06-30,0HYE.L,0.44,0.39780000000000004
2020-03-31,0HYE.L,0.84,1.0608
2020-06-30,0I1P.L,0.8,0.21209999999999998
2020-03-31,0I1P.L,-0.46,0.9594999999999999
2020-09-30,0I2P.L,0.7,0.5757
2020-06-30,0I2P.L,0.75,0.6666000000000001
2020-03-31,0I2P.L,0.47,0.4949
2020-06-30,0I2T.L,1.13,0.4545
2020-03-31,0I2T.L,0.72,0.6565000000000001
2020-06-30,0I4T.L,0.27,-0.051000000000000004
2020-03-31,0I4T.L,0.52,0.459
2020-06-30,0I5P.L,-0.16,-0.2448
2020-03-31,0I5P.L,-0.19,-0.306
2020-06-30,0I74.L,0.16,-0.0309
2020-03-31,0I74.L,2.27,1.6583
2020-06-30,0I8W.L,-0.18,-0.2626
2020-03-31,0I8W.L,0.13,-0.2222
2020-06-30,0IFJ.L,1,1.1211000000000002
2020-03-31,0IFJ.L,0.63,0.7979
2020-06-30,0II3.L,1.6,1.3130000000000002
2020-03-31,0II3.L,1.4,1.3029
2020-06-30,0IJ2.L,0.76,0.7828
2020-03-31,0IJ2.L,1.02,1.0403
2020-06-30,0IJO.L,0.21,0.1224
2020-03-31,0IJO.L,0.15,0.1326
2020-09-30,0IQK.L,0.71,0.7107
2020-06-30,0IQK.L,-0.67,-0.2575
2020-03-31,0IQK.L,1.63,1.6274000000000002
2020-06-30,0IRN.L,0.94,0.6018
2020-03-31,0IRN.L,0.81,0.6834
2020-06-30,0J3H.L,1.22,1.2322
2020-03-31,0J3H.L,1.34,1.3635000000000002
2020-12-03,BBW,0.11,-0.04
2020-12-03,SAIC,1.62,1.54
2020-12-03,REX,1.44,0.21
2020-12-03,AINPF,50.34,66.6
2020-12-03,OLLI,0.65,0.58
2020-12-03,ULTA,1.64,1.49
2020-12-03,CBRL,0.69,0.36
2020-12-03,SWBI,0.93,0.63
2020-12-03,TD,1.6,1.27
2020-12-03,CM,2.79,2.5
2020-12-03,CULP,0.19,0.14
2020-12-03,CLDR,0.15,0.09
2020-07-28,ABG,2.52,2.49
2020-07-28,ASH,0.84,0.8
2020-07-28,WEIIF,-0.05,0.03
2020-07-28,ALARF,0.1,0.23
2020-07-28,AGYS,0.08,-0.02
2020-07-28,JBLU,-2.02,-1.92
2020-07-28,MO,1.09,1.06
2020-07-28,PKG,1.38,1.28
2020-07-28,AMAL,0.34,0.26
2020-07-28,APAM,0.71,0.61
2020-07-28,WRN,-0.01,-0.01
2020-07-28,TSCRF,-0.03,-0.02
2020-07-28,GRPAQ,-40.2,-7.6
2020-07-28,AKAM,1.38,1.21
2020-07-28,ATRC,-0.2,-0.57
2020-07-28,PBCRF,229,214
2020-07-28,ROK,1.27,1.15
2020-07-28,ALRS,0.65,0.31
2020-07-28,AMED,1.34,0.81
2020-07-28,CAR,-5.6,-5.68
2020-07-28,ASMIY,1.57,1.25
2020-07-28,ASC,0.41,0.43
2020-07-28,ATEN,0.09,0.08
2020-07-28,AXS-PE,0.84,0.35
2020-07-28,AAT,0.13,0.11
2020-07-28,AMD,0.18,0.16
2020-07-28,LH,2.57,1
2020-07-28,AMKYF,12.82,118.88
2020-07-28,ANNSF,-1.29,-1.02
2020-07-28,ARCH,-3.21,-2.55
2020-07-28,ASMXF,1.57,1.25
2020-07-28,AUDC,0.32,0.27
2020-07-28,AMGN,4.25,3.83
2020-07-28,AKO-B,0.01,0.07
2020-07-28,ENIA,3,0.17
2020-07-28,BWAGF,0.67,0.64
2020-07-28,RNDB,1.02,0.23
2020-07-28,MBIN,1.31,0.48
2020-07-28,IBCP,0.67,0.25
2020-07-28,BLX,0.46,0.44
2020-07-28,BYD,-0.98,-1.47
2020-07-28,CALB,0.19,0.11
2020-07-28,FCBC,0.46,0.52
2020-07-28,BDGE,0.54,0.51
2020-07-28,SFST,0.6,0.55
2020-07-28,EBMT,0.84,0.59
2020-07-28,BXP,1.71,0.5
2020-07-28,CATC,1.32,0.67
2020-07-28,TPB,0.71,0.45
2020-07-28,TCBK,0.25,0.47
2020-07-28,BPFH,-0.04,0.06
2020-07-28,BXP-PB,1.71,0.5
2020-07-28,LBC,0.18,0.18
2020-07-28,FBP,0.1,0.06
2020-07-28,RCKY,0.33,-0.16
2020-07-28,MBINP,1.31,0.48
2020-07-28,B,0.27,0.21
2020-07-28,HBCP,0.29,0.55
2020-07-28,WNEB,0.08,0.05
2020-07-28,DCOM,0.39,0.26
2020-07-28,BUSE,0.47,0.26
2020-07-28,FBC,2.03,1.32
2020-07-28,BE,-0.23,-0.21
2020-07-28,BWFG,0.16,0.08
2020-12-03,MIK,0.86,0.59
2020-07-28,GCWOF,0.11,0.06
2020-07-28,ELLMF,-0.14,-0.33
2020-07-28,HOCPF,69.06,97.2
2020-07-28,UMBF,1.26,0.37
2020-07-28,CNC,2.4,2.43
2020-07-28,CAC,0.73,0.73
2020-06-30,0J4M.L,0.32,0.3366
2020-03-31,0J4M.L,0.37,0.36719999999999997
2020-06-30,0J50.L,-1.05,-1.1514
2020-03-31,0J50.L,-0.6,-0.6565000000000001
2020-06-30,0J72.L,0.13,0.0408
2020-03-31,0J72.L,0.03,0.17340000000000003
2020-06-30,2331.HK,0.273,0.22440000000000002
2020-06-30,2342.HK,0.02,0.0408
2020-06-30,2356.HK,0.67,0.41819999999999996
2020-06-30,0JCB.L,0.77,0.4017
2020-03-31,0JCB.L,0.57,0.4326
2020-06-30,0JDM.L,1.18,1.0706
2020-03-31,0JDM.L,1.5,1.4948
2020-06-30,0JE5.L,0.06,0.051000000000000004
2020-03-31,0JE5.L,0.03,0.051000000000000004
2020-06-30,0JOI.L,1.26,1.02
2020-03-31,0JOI.L,1.39,1.326
2020-06-30,0JQQ.L,0.85,0.5151
2020-03-31,0JQQ.L,0.64,0.5555000000000001
2020-09-30,0JRL.L,-0.25,-0.8382999999999999
2020-06-30,0JRL.L,-3.2,-1.818
2020-03-31,0JRL.L,1.99,1.8987999999999998
2020-06-30,2382.HK,1.596,1.6404966
2020-06-30,2388.HK,1.439,1.4076
2020-06-30,2552.HK,-0.18,-0.27540000000000003
2020-06-30,2588.HK,0.47,0.4998
2020-06-30,2678.HK,0.01,0.0102
2020-09-30,0JSC.L,0.25,-0.4326
2020-06-30,0JSC.L,-0.99,-0.7416
2020-03-31,0JSC.L,1.88,1.9158000000000002
2020-06-30,2778.HK,0.116,0.11220000000000001
2020-06-30,2888.HK,0.355,0
2020-06-30,0JSJ.L,0.53,0.1616
2020-03-31,0JSJ.L,0.57,0.4949
2020-06-30,0JSP.L,0.05,0.4848
2020-03-31,0JSP.L,1.6,0.5252
2020-09-30,0JV0.L,0.1,0.0102
2020-06-30,0JV0.L,-0.08,-0.0408
2020-03-31,0JV0.L,-0.3,-0.20400000000000001
2020-06-30,0JW2.L,1.74,1.6664999999999999
2020-03-31,0JW2.L,1.93,2.4947000000000004
2020-06-30,0JXI.L,-3.18,-2.499
2020-03-31,0JXI.L,-2.34,-1.9788
2020-06-30,3311.HK,0.574,0.5916
2020-06-30,3323.HK,0.639,0.4386
2020-06-30,3333.HK,0.494,2.1522
2020-06-30,3339.HK,0.22,0.17340000000000003
2020-06-30,0JZ0.L,3.49,3.0502000000000002
2020-03-31,0JZ0.L,0.41,0.4949
2020-06-30,0JZM.L,0.58,0.5813999999999999
2020-03-31,0JZM.L,0.61,0.5916
2020-06-30,3377.HK,0.161,0.2346
2020-06-30,3383.HK,1.367,1.0608
2020-06-30,3669.HK,0.29,0.3417
2020-06-30,3690.HK,0.467,0.0395454
2020-03-31,3690.HK,-0.038,-0.164475
2020-06-30,3738.HK,0.02,0
2020-06-30,3799.HK,0.14,0.1428
2020-06-30,3808.HK,1.07,0.5202
2020-06-30,0JZU.L,2.77,2.3432
2020-03-31,0JZU.L,4.27,4.141
2020-06-30,0K10.L,5.29,4.242
2020-03-31,0K10.L,4,3.9289
2020-06-30,0K19.L,1.56,1.4586
2020-03-31,0K19.L,1.46,1.3770000000000002
2020-06-30,0K2F.L,0.37,-0.0909
2020-03-31,0K2F.L,1.66,1.6765999999999999
2020-06-30,0K48.L,0.2,0.17340000000000003
2020-03-31,0K48.L,0.18,0.18359999999999999
2020-06-30,0K75.L,0.3,0.3535
2020-03-31,0K75.L,0.93,0.7979
2020-06-30,0K79.L,0.15,0.0306
2020-03-31,0K79.L,0.14,0.0306
2020-06-30,0K7J.L,0.3,0.1818
2020-03-31,0K7J.L,0.09,0.0505
2020-06-30,0K87.L,0.13,0.0824
2020-03-31,0K87.L,0.76,0.8240000000000001
2020-06-30,3813.HK,0.261,0.0306
2020-03-31,3813.HK,-0.031,-0.0306
2020-06-30,3888.HK,0.04,0.0884034
2020-03-31,3888.HK,0,0.0612
2020-06-30,0KAN.L,-0.14,-0.21209999999999998
2020-03-31,0KAN.L,0.04,-0.19190000000000002
2020-06-30,3900.HK,0.78,0.5712
2020-06-30,3918.HK,0.005,0.0102
2020-06-30,3933.HK,0.12,0.2448
2020-09-30,4333.HK,0.8,0.7548
2020-06-30,4333.HK,0.79,0.7038
2020-03-31,4333.HK,0.77,0.7752
2020-06-30,0KCC.L,-0.14,-0.101
2020-03-31,0KCC.L,-0.13,-0.1111
2020-06-30,4335.HK,1.23,1.1322
2020-03-31,4335.HK,1.45,1.3056
2020-06-30,0KEJ.L,0.55,0.5454
2020-03-31,0KEJ.L,0.67,0.7171
2020-06-30,0KF3.L,-0.03,-0.0202
2020-03-31,0KF3.L,-0.02,-0.0202
2020-09-30,0KGE.L,0.63,0.561
2020-06-30,0KGE.L,0.61,0.612
2020-03-31,0KGE.L,0.97,0.969
2020-06-30,0KHE.L,1.57,0.8888
2020-03-31,0KHE.L,0.67,0.5454
2020-06-30,0KIT.L,1.71,1.4847
2020-03-31,0KIT.L,0.27,0.1515
2020-06-30,0KJQ.L,1.3,0.6363
2020-03-31,0KJQ.L,0.22,0.5555000000000001
2020-06-30,0KO5.L,1.46,1.3130000000000002
2020-03-31,0KO5.L,1.15,1.1514
2020-06-30,0KO8.L,-0.05,0
2020-03-31,0KO8.L,1.01,0
2020-06-30,0KU1.L,1.23,0.9797
2020-03-31,0KU1.L,1.2,1.4746
2020-06-30,0L4F.L,0.76,0.5757
2020-03-31,0L4F.L,0.73,0.5858
2020-09-30,0L7F.L,2.37,1.6866999999999999
2020-06-30,0L7F.L,2.57,2.3129
2020-03-31,0L7F.L,2.35,2.2523
2020-09-30,4336.HK,1.06,0.969
2020-06-30,4336.HK,0.89,0.9588
2020-03-31,4336.HK,0.98,0.9486000000000001
2020-06-30,0LB2.L,0.65,0.4284
2020-03-31,0LB2.L,0.4,0.2856
2020-06-30,0LD4.L,-0.25,-0.0303
2020-03-31,0LD4.L,-0.3,0.1818
2020-06-30,0LDD.L,-0.55,-0.404
2020-03-31,0LDD.L,0.32,-0.4646
2020-06-30,0LF0.L,0.13,-0.0808
2020-03-31,0LF0.L,0.35,0.47469999999999996
2020-06-30,4338.HK,1.46,1.3668
2020-03-31,4338.HK,1.4,1.2852000000000001
2020-06-30,0LHJ.L,-0.04,-0.0408
2020-06-30,0LNU.L,0.78,0.5252
2020-03-31,0LNU.L,0.85,0.8584999999999999
2020-06-30,0LRK.L,1.6,1.3938
2020-03-31,0LRK.L,0.47,0.4343
2020-06-30,0LRV.L,3.14,0
2020-03-31,0LRV.L,1.12,0
2020-03-31,0LS5.L,-8.6,-7.7972
2020-06-30,6049.HK,0.72,0.9486000000000001
2020-03-31,6160.HK,-0.36,-0.34680000000000005
2020-03-31,6169.HK,0.146,0.153
2020-06-30,6186.HK,0.3,0.3162
2020-06-30,6823.HK,0.251,0.2652
2020-03-31,0LS7.L,0.75,0
2020-06-30,0LSL.L,0.76,0.6868000000000001
2020-03-31,0LSL.L,1.43,1.3332000000000002
2020-06-30,0LTA.L,-0.43,-0.21209999999999998
2020-03-31,0LTA.L,0.02,-0.07070000000000001
2020-06-30,0LTM.L,0.3,0.2749725
2020-03-31,0LTM.L,-0.44,-0.28734499999999996
2020-06-30,0LUS.L,0.42,0.1938
2020-03-31,0LUS.L,0.75,0.3774
2020-06-30,0LVK.L,0.11,0
2020-03-31,0LVK.L,0.65,0.5757
2020-03-31,0LVL.L,-197.33,-143.8846
2020-06-30,0LWG.L,0.11,0
2020-03-31,0LWG.L,0.18,0.13390000000000002
2020-06-30,0LWH.L,2.15,1.01
2020-03-31,0LWH.L,2.82,2.5048
2020-03-31,0LWU.L,0.04,0
2020-09-30,0LXC.L,1.8,1.01
2020-06-30,0LXC.L,0.74,0.0101
2020-03-31,0LXC.L,2.13,2.0705
2020-06-30,0M1G.L,0.52,0.14140000000000003
2020-03-31,0M1G.L,0.31,0.2525
2020-06-30,0M3L.L,0.34,0.3876
2020-03-31,0M3L.L,0.04,0.5712
2020-06-30,0MMZ.L,0.09,0
2020-03-31,0MMZ.L,0.98,0
2020-03-31,0MN3.L,0.23,0
2020-06-30,0MNP.L,0.18,0
2020-06-30,0MYY.L,0.21,0.95344
2020-03-31,0MYY.L,0.13,0.95344
2020-06-30,0N08.L,-0.02,-0.0505
2020-03-31,0N08.L,-0.01,-0.0404
2020-03-31,0N2X.L,0.092,0
2020-06-30,0NDP.L,0.05,0.0505
2020-06-30,0NJB.L,-0.133,-0.2323
2020-03-31,0NJB.L,-0.52,0
2020-03-31,0NS1.L,1.82,0
2020-06-30,0NUG.L,10.2,5.3148
2020-03-31,0NUG.L,-1.54,0
2020-06-30,0NWC.L,1.69,0
2020-06-30,0O8D.L,0.05,2.24725
2020-03-31,0O8D.L,3.46,1.817495
2020-06-30,0O8G.L,-0.18,-0.1632
2020-06-30,0OQX.L,-4.03,-4.6763
2020-03-31,0OQX.L,-0.8,0
2020-06-30,0P5H.L,0.08,0.202
2020-03-31,0P5H.L,0.64,0.707
2020-12-03,DG,2.31,2
2020-12-03,KR,0.71,0.67
2020-12-03,COO,3.16,3.09
2020-12-03,DCI,0.48,0.45
2020-12-03,JSFCF,0.28,7.53
2020-12-03,SCWX,0.08,0.05
2020-12-03,DOMO,-0.4,-0.44
2020-12-03,DLTH,0.03,-0.02
2020-12-03,DOCU,0.22,0.13
2020-12-03,EXPR,-1.17,-0.51
2020-12-03,MEI,1.03,0.8
2020-12-03,URG,-0.02,-0.02
2020-12-03,LE,0.22,0.04
2020-12-03,GMS,0.93,0.91
2020-12-03,MRVL,0.25,0.25
2020-12-03,ZUMZ,1.16,0.76
2020-12-03,ZUO,-0.01,-0.05
2020-12-03,MIND,-0.24,-0.22
2020-12-03,MDLA,0.01,-0.01
2020-12-03,MINDP,-0.24,-0.22
2020-12-03,KIRK,0.82,-0.3
2020-12-03,YEXT,-0.02,-0.08
2020-12-03,PD,-0.09,-0.1
2020-12-03,SIG,0.11,-0.66
2020-12-03,QH,1.56,0.37
2020-07-28,CB,-0.56,-0.66
2020-07-28,SID,0.25,-0.31
2020-06-30,9618.HK,1.75,1.6779
2020-06-30,9969.HK,-0.53,-0.18359999999999999
2020-06-30,9999.HK,1.59,1.326
2020-06-30,601.HK,-0.002,0.01515
2020-06-30,ABP.AX,0.078,0.0909
2020-06-30,ADH.AX,0.129,0.1212
2020-06-30,ABC.AX,0.072,0.07406330000000001
2020-06-30,APT.AX,0.031,0.0505
2020-06-30,AGL.AX,0.609,0.5858
2020-06-30,AGI.AX,-0.12,-0.0101
2020-06-30,AIZ.AX,-0.205,-0.19190000000000002
2020-06-30,LEP.AX,0.075,0.0606
2020-03-31,ALQ.AX,0.187,0.18685
2020-06-30,ALU.AX,0.06,0.17170000000000002
2020-06-30,AMA.AX,-0.001,0.006565
2020-06-30,AYS.AX,-0.033,-0.0101
2020-06-30,AMP.AX,0.043,0.0808
2020-06-30,ALD.AX,0.475,0.51106
2020-06-30,APE.AX,0.113,-0.0505
2020-06-30,APA.AX,0.121,0.101
2020-06-30,ARF.AX,0.073,0.07070000000000001
2020-03-31,ALL.AX,0.577,0.6666000000000001
2020-06-30,ASX.AX,1.283,1.33522
2020-06-30,ALX.AX,0.01,0.0505
2020-06-30,AIA.AX,0.037,0.0404
2020-06-30,AD8.AX,-0.067,-0.01313
2020-06-30,AZJ.AX,0.136,0.131805
2020-03-31,AST.AX,0.032,0.0202
2020-07-28,CE,1.3,1.05
2020-07-28,GAIN,0.13,0.18
2020-06-30,ASB.AX,0.134,0.12625
2020-06-30,ANG.AX,0.015,0.01515
2020-03-31,ANZ.AX,0.475,0.8850933000000001
2020-06-30,AFG.AX,0.081,0.0747198
2020-03-31,API.AX,0.053,0.04949
2020-06-30,AVN.AX,0.086,0.0909
2020-03-31,BOQ.AX,0.322,0.31815
2020-06-30,BPT.AX,0.082,0.0808
2020-06-30,BGA.AX,0.079,0.0606
2020-06-30,BEN.AX,0.16,0.1896275
2020-06-30,BHP.AX,0.764,0.7642367
2020-06-30,BID.AX,-0.02,-0.03838
2020-06-30,BTH.AX,-0.026,-0.00404
2020-06-30,BNO.AX,-0.001,-0.0101
2020-06-30,BKL.AX,-0.014,0.0303
2020-06-30,BSL.AX,0.303,0.3063633
2020-06-30,BLD.AX,0.018,0.0303
2020-06-30,BXB.AX,0.147,0.15251
2020-06-30,BRG.AX,0.192,0.202
2020-06-30,BSA.AX,0.012,0.00808
2020-06-30,BWP.AX,0.093,0.0909
2020-06-30,CDV.AX,-0.02,0
2020-03-31,CDV.AX,-0.03,-0.0101
2020-06-30,CDP.AX,0.13,0.17170000000000002
2020-06-30,CAR.AX,0.306,0.2222
2020-06-30,CNI.AX,0.039,0.0505
2020-06-30,CIP.AX,0.08907,0.0999597
2020-06-30,CGF.AX,0.313,0.2164733
2020-06-30,CIA.AX,0.15,0.0808
2020-03-31,CIA.AX,0.04,0.101
2020-06-30,CHC.AX,0.202,0.1922333
2020-06-30,CQR.AX,0.147,0.14140000000000003
2020-06-30,CQE.AX,0.08,0.0764267
2020-06-30,CIM.AX,0.99,1.0504
2020-06-30,CCX.AX,0.003,0.0202
2020-06-30,CLQ.AX,-0.01,0
2020-06-30,CWY.AX,0.039,0.0303
2020-06-30,CVW.AX,0.007,0.0202
2020-03-31,CLV.AX,0.028,0.03333
2020-06-30,CCL.AX,0.155,0.17170000000000002
2020-06-30,COH.AX,0.283,0.3568633
2020-06-30,CDA.AX,0.185,0.18483
2020-06-30,CBA.AX,1.623,1.8198180000000002
2020-06-30,CPU.AX,0.271,0.26866
2020-06-30,CEN.AX,0.098,0.1313
2020-06-30,CRN.AX,-0.50774,-0.4547626
2020-06-30,CTD.AX,-0.076,0
2020-06-30,CGC.AX,0.114,0.1313
2020-06-30,CCP.AX,0.616,0.6565000000000001
2020-06-30,CMW.AX,0.033,0.0303
2020-06-30,CWN.AX,-0.023,-0.0505
2020-06-30,CSL.AX,1.875,1.95435
2020-06-30,CLX.AX,-0.073,-2.323
2020-06-30,CYP.AX,-0.01,-0.0404
2020-07-28,IMAX,-0.44,-0.52
2020-07-28,CYH,0.85,-0.76
2020-07-28,GMBXF,0.08,0.03
2020-06-30,DXS.AX,0.305,0.29896
2020-06-30,DMP.AX,0.848,0.88375
2020-06-30,DOW.AX,0.078,0.1818
2020-06-30,DXN.AX,-0.02,-0.00505
2020-03-31,ECX.AX,0.0491,0
2020-06-30,EHL.AX,0.12721,0.10754480000000001
2020-06-30,EML.AX,0.026,0.02323
2020-06-30,ERA.AX,0.015,0
2020-06-30,EHE.AX,0.054,0.0606
2020-06-30,EVN.AX,0.15,0.1245633
2020-06-30,EXP.AX,-0.008,-0.01313
2020-03-31,FPH.AX,0.287,0.2727
2020-06-30,FWD.AX,0.054,0.05757
2020-06-30,FBU.AX,-0.114,0.0303
2020-06-30,FLT.AX,-2.617,-0.2222
2020-06-30,FMG.AX,0.738,0.7474
2020-06-30,GUD.AX,0.239,0.3131
2020-06-30,GEM.AX,0.018,0
2020-06-30,GNE.AX,0.036,0.0505
2020-12-04,BIG,0.76,0.66
2020-06-30,GMA.AX,-0.207,-0.2929
2020-06-30,GOR.AX,0.031,0.0303
2020-06-30,GMG.AX,0.281,0.289365
2020-06-30,GPT.AX,0.126,0.14308669999999998
2020-06-30,GNG.AX,0.026,0.035350000000000006
2020-03-31,GNC.AX,0.117,0.0808
2020-06-30,GOZ.AX,0.106,0.1111
2020-06-30,GWA.AX,0.078,0
2020-06-30,HVN.AX,0.208,0.17170000000000002
2020-06-30,HLS.AX,0.021,0.0202
2020-06-30,HLA.AX,0.44,0.0808
2020-12-04,FHTX,-3.12,-1.72
2020-12-04,HTHT,-0.75,0.96
2020-12-04,GCO,0.85,-0.14
2020-12-04,HDS,0.47,0.47
2020-12-04,MIXT,2.54,1.14
2020-12-04,AFYA,0.21,0.24
2020-12-04,RGCO,-0.04,0.05
2020-07-28,OXSQ,0.09,0.11
2020-06-30,HMC.AX,0.065,0.0202
2020-06-30,HPI.AX,0.101,0.101
2020-06-30,HRL.AX,0.003,0.00202
2020-06-30,HT1.AX,0.009,0
2020-06-30,HUB.AX,0.074,0.1111
2020-06-30,IGO.AX,0.092,0.0909
2020-06-30,ILU.AX,0.228,0.28280000000000005
2020-06-30,IMD.AX,0.009,0.02727
2020-07-28,MCD,0.66,0.75
2020-03-31,IPL.AX,0.04,0.0451167
2020-06-30,INA.AX,0.114,0.101
2020-06-30,IAG.AX,-0.04,-0.0067367
2020-06-30,IDX.AX,0.087,0.07777
2020-03-31,IAP.AX,0.029,0.0505
2020-06-30,IVC.AX,0.092,0.14140000000000003
2020-06-30,IFL.AX,0.17683,0.1767399
2020-06-30,IPH.AX,0.192,0.1818
2020-06-30,JHX.AX,0.201,0.20174750000000002
2020-03-31,JHX.AX,0.19,0.184325
2020-06-30,JHC.AX,-0.021,0.0101
2020-06-30,JBH.AX,1.132,1.4847
2020-03-31,KMD.AX,0.03701,0.033471400000000005
2020-06-30,LLC.AX,-1.069,-0.5258767
2020-06-30,LNK.AX,0.118,0.1023433
2020-06-30,LVH.AX,-0.019,-0.02626
2020-06-30,LYL.AX,0.071,0
2020-06-30,MLD.AX,0.056,0.09393
2020-06-30,MAH.AX,0.018,0
2020-03-31,MQG.AX,3.45,4.130698000000001
2020-06-30,MFG.AX,1.216,1.2365732999999999
2020-06-30,MPL.AX,0.068,0.04545
2020-06-30,MVP.AX,0.002,0.003535
2020-06-30,MP1.AX,-0.133,-0.105545
2020-06-30,MCY.AX,0.054,0.0404
2020-06-30,MTS.AX,0.118,0.12423
2020-06-30,MGR.AX,0.063,0.07406330000000001
2020-06-30,MND.AX,0.084,0.05252
2020-06-30,MVF.AX,0.018,0.0094334
2020-06-30,MNY.AX,0.037,0
2020-06-30,MGX.AX,0.034,0
2020-09-30,MYR.AX,-0.061,0
2020-03-31,MYR.AX,0.045,0.0505
2020-06-30,NAN.AX,0.014,0
2020-03-31,NAB.AX,0.783,0.57166
2020-07-28,DTE,1.53,1.28
2020-07-28,FELE,0.54,0.45
2020-07-28,FTV,0.68,0.58
2020-07-28,FTV-PA,0.68,0.58
2020-07-28,GAINM,0.13,0.18
2020-07-28,COWN,5.69,4.76
2020-07-28,CSGP,2.34,2
2020-06-30,NEA.AX,-0.04,-0.04444
2020-06-30,NCM.AX,0.6,0.5184633
2020-06-30,NXT.AX,-0.109,-0.014645
2020-06-30,NHF.AX,0.099,0.08585000000000001
2020-06-30,NEC.AX,0.024,0.0303
2020-06-30,NST.AX,0.21,0.3669633
2020-06-30,NWH.AX,0.111,0
2020-03-31,NUF.AX,-0.224,-0.19190000000000002
2020-07-28,CSV,0.45,0.35
2020-06-30,OSH.AX,0.014,0.040804
2020-06-30,OBL.AX,0.041,0.1313
2020-06-30,OML.AX,-0.042,0
2020-03-31,ORI.AX,0.427,0.4646
2020-06-30,ORG.AX,0.281,0.33330000000000004
2020-06-30,ORE.AX,-0.046,-0.0303
2020-06-30,ORA.AX,0.031,0.0635492
2020-06-30,OZL.AX,0.246,0.14140000000000003
2020-06-30,PGH.AX,0.127,0.09595000000000001
2020-03-31,PDL.AX,0.291,0.2437433
2020-06-30,PPE.AX,0.111,0.06969
2020-06-30,PRN.AX,0.069,0.062115
2020-06-30,PPT.AX,0.78,0.7460567
2020-06-30,PRU.AX,0.057,0.0202
2020-06-30,PTM.AX,0.136,0.1259167
2020-06-30,PPS.AX,0.01,0.0045449999999999996
2020-03-31,PMV.AX,0.626,0.5858
2020-07-28,FANUF,47.39,53.34
2020-07-28,OMRNF,48.03,26.34
2020-06-30,PME.AX,0.106,0.1111
2020-06-30,QAN.AX,-0.284,-0.34138
2020-06-30,QBE.AX,-0.485,-0.1111
2020-06-30,QUB.AX,0.021,0.021210000000000003
2020-06-30,RHC.AX,0.234,0.41713
