eps,estimate,error
1.0,2.082,-1.0819999999999999
1.22,1.324,-0.10400000000000009
-0.43,-0.489,0.059
-0.93,-1.54,0.61
0.17,0.23099999999999996,-0.06099999999999994
0.59,0.6789999999999999,-0.08899999999999997
2.03,1.934,0.09599999999999986
3.72,4.2780000000000005,-0.5580000000000003
0.51,1.2710000000000001,-0.7610000000000001
1.06,0.85,0.21000000000000008
0.57,0.591,-0.02100000000000002
-0.08,-0.095,0.015
0.25,0.312,-0.062
4.7,4.688999999999999,0.011000000000001009
0.42,0.46699999999999997,-0.046999999999999986
0.08,-0.005999999999999997,0.086
1.28,1.2750000000000001,0.004999999999999893
1.08,1.0399999999999998,0.04000000000000026
1.84,1.876,-0.03599999999999981
0.95,0.6429999999999999,0.30700000000000005
1.59,1.642,-0.051999999999999824
-1.67,-1.688,0.018000000000000016
0.52,0.44800000000000006,0.07199999999999995
1.51,1.566,-0.05600000000000005
-0.65,-0.477,-0.17300000000000004
0.05,0.09000000000000001,-0.04000000000000001
0.45,0.44699999999999995,0.003000000000000058
0.56,0.306,0.25400000000000006
1.83,1.9000000000000004,-0.07000000000000028
1.52,1.607,-0.08699999999999997
0.63,0.681,-0.051000000000000045
2.24,2.4170000000000003,-0.17700000000000005
0.31,-0.33599999999999997,0.6459999999999999
0.53,0.6610000000000001,-0.13100000000000012
0.59,0.607,-0.017000000000000015
1.55,1.672,-0.12199999999999989
0.92,1.0070000000000001,-0.08700000000000008
0.93,0.9019999999999999,0.028000000000000136
0.46,0.3409999999999999,0.1190000000000001
0.92,0.509,0.41100000000000003
0.68,0.819,-0.1389999999999999
0.91,0.9059999999999999,0.004000000000000115
0.47,0.41100000000000003,0.05899999999999994
1.61,1.732,-0.12199999999999989
1.2,0.45600000000000007,0.7439999999999999
0.53,0.509,0.02100000000000002
0.03,-0.009000000000000001,0.039
-0.61,-0.8690000000000001,0.2590000000000001
1.25,0.9239999999999998,0.3260000000000002
-0.11,-0.049,-0.061
0.32,0.24499999999999997,0.07500000000000004
0.87,0.769,0.10099999999999998
0.17,0.013050000000000006,0.15695
1.31,1.3210000000000002,-0.01100000000000012
0.61,0.977,-0.367
-0.13,-0.32,0.19
1.24,0.722,0.518
0.2,0.473,-0.27299999999999996
0.46,0.6130000000000001,-0.15300000000000008
0.4,0.381,0.019000000000000017
0.68,0.642,0.038000000000000034
0.12,0.009000000000000008,0.11099999999999999
0.41,0.354,0.055999999999999994
0.25,0.313,-0.063
0.91,0.883,0.027000000000000024
0.76,0.73,0.030000000000000027
0.96,0.775,0.18499999999999994
-0.05,-0.016999999999999998,-0.033
0.68,0.7150000000000001,-0.03500000000000003
2.68,2.7339999999999995,-0.05399999999999938
0.2,0.213,-0.012999999999999984
0.27,0.147,0.12300000000000003
0.32,0.24100000000000002,0.07899999999999999
1.22,1.392,-0.17199999999999993
1.26,0.712,0.548
1.9,1.893,0.006999999999999895
0.04,0.11399999999999999,-0.07399999999999998
-0.26,-0.20700000000000002,-0.05299999999999999
0.35,0.30700000000000005,0.04299999999999993
0.84,0.9770000000000001,-0.13700000000000012
0.023945,0.0004903999999999991,0.023454600000000003
0.4,0.2720000000000001,0.12799999999999995
-0.51,-0.5349999999999999,0.02499999999999991
1.29,1.252,0.038000000000000034
0.27,0.24999999999999994,0.020000000000000073
0.52,0.5469999999999999,-0.026999999999999913
0.57,1.64,-1.0699999999999998
0.17,0.173,-0.002999999999999975
0.43,0.475,-0.044999999999999984
5.09,4.907,0.18299999999999983
0.56,0.35,0.21000000000000008
0.33,0.386,-0.055999999999999994
-0.58,-0.547,-0.03299999999999992
0.18,0.189,-0.009000000000000008
0.31,0.13099999999999998,0.17900000000000002
0.32,0.32700000000000007,-0.007000000000000062
2.06,2.1879999999999997,-0.12799999999999967
0.46,0.42200000000000004,0.03799999999999998
0.06,0.34500000000000003,-0.28500000000000003
1.17,1.1350000000000002,0.0349999999999997
-0.26,-0.28500000000000003,0.025000000000000022
-0.06,-0.041,-0.018999999999999996
1.13,1.075,0.05499999999999994
-0.61,-0.506,-0.10399999999999998
0.63,0.643,-0.013000000000000012
0.22,0.274,-0.05400000000000002
0.74,0.7400000000000001,-1.1102230246251565e-16
0.51,0.23600000000000004,0.27399999999999997
0.09,0.12,-0.03
0.6,0.6279999999999999,-0.027999999999999914
5.24,6.197,-0.9569999999999999
-0.2,-0.0029999999999999944,-0.197
1.12,1.1300000000000003,-0.010000000000000231
0.64,0.20900000000000002,0.431
0.29,0.184,0.10599999999999998
-0.11,-0.46099999999999997,0.351
1.0,1.095,-0.09499999999999997
-0.08,0.8,-0.88
0.74,0.7479999999999999,-0.007999999999999896
2.48,2.5900000000000003,-0.11000000000000032
1.09,1.145,-0.05499999999999994
0.47,0.30200000000000005,0.16799999999999993
0.09,0.028000000000000004,0.06199999999999999
3.23,1.5060000000000002,1.7239999999999998
0.4,0.374,0.026000000000000023
0.3,0.21000000000000002,0.08999999999999997
0.55,0.47400000000000003,0.07600000000000001
0.8,0.30800000000000005,0.492
0.28,0.383,-0.10299999999999998
1.32,1.221,0.09899999999999998
0.38,0.35900000000000004,0.020999999999999963
0.62,0.064,0.556
0.74,0.766,-0.026000000000000023
1.27,1.174,0.09600000000000009
-0.43,-0.45699999999999996,0.02699999999999997
0.38,0.37299999999999994,0.007000000000000062
0.41,0.41100000000000003,-0.0010000000000000564
1.03,0.842,0.18800000000000006
0.48,0.665,-0.18500000000000005
1.01,0.93,0.07999999999999996
0.22,0.213,0.007000000000000006
0.91,0.907,0.0030000000000000027
1.66,1.8969999999999998,-0.23699999999999988
0.27,0.21400000000000002,0.055999999999999994
0.42,0.44000000000000006,-0.020000000000000073
0.77,0.67425,0.09575
1.63,1.5719999999999998,0.05800000000000005
0.74,0.1912882,0.5487118
0.85,0.893,-0.04300000000000004
0.53,0.5115000000000001,0.01849999999999996
0.93,0.9,0.030000000000000027
1.05,1.1610000000000003,-0.11100000000000021
0.19,0.19199999999999998,-0.001999999999999974
1.2,1.1949999999999998,0.0050000000000001155
0.88,0.8520000000000001,0.027999999999999914
0.71,0.43500000000000005,0.2749999999999999
-0.46,-0.273,-0.187
0.07,0.11300000000000002,-0.04300000000000001
0.97,0.8230000000000001,0.1469999999999999
1.21,1.139,0.07099999999999995
1.12,1.079,0.04100000000000015
0.93,0.9239999999999998,0.006000000000000227
-0.35,-0.043999999999999984,-0.306
0.04,-0.288750295,0.32875029499999997
0.86,0.8089999999999999,0.051000000000000045
0.52,0.454,0.066
0.02,0.0181610918,0.0018389081999999994
-0.06,0.020010000000000003,-0.08001
-0.21,-0.11699999999999999,-0.093
0.07,0.08471990030000001,-0.014719900300000005
0.26,0.518,-0.258
1.34,1.3190000000000002,0.020999999999999908
-0.02,-0.0020410000000000003,-0.017959
-0.01,0.0212277,-0.031227699999999997
0.48,0.48,0.0
0.31,0.32199999999999995,-0.011999999999999955
1.69,1.698,-0.008000000000000007
-0.09,-0.054000000000000006,-0.03599999999999999
-0.28,-0.509,0.22899999999999998
0.46,0.8960000000000001,-0.4360000000000001
-0.16,-0.292,0.13199999999999998
1.25,1.016,0.23399999999999999
0.36,0.7979999999999999,-0.43799999999999994
0.24,0.458,-0.21800000000000003
0.35,0.421,-0.07100000000000001
0.19,0.15299999999999997,0.03700000000000003
0.97,0.976,-0.006000000000000005
0.87,0.9440000000000002,-0.07400000000000018
0.94,0.958,-0.018000000000000016
-0.02,0.046,-0.066
0.14,0.048,0.09200000000000001
0.43,0.376,0.05399999999999999
0.05,0.051000000000000004,-0.0010000000000000009
2.02,2.065,-0.04499999999999993
0.1,0.11100000000000002,-0.01100000000000001
0.02,0.093,-0.073
0.97,1.174,-0.20399999999999996
-1.63,-1.03,-0.5999999999999999
0.04,0.011404000000000001,0.028596
0.56,0.546,0.014000000000000012
0.17,0.177,-0.0069999999999999785
0.72,0.6110000000000001,0.10899999999999987
-9.31,-8.975999999999999,-0.3340000000000014
0.35,0.354,-0.0040000000000000036
1.7,1.6329999999999998,0.06700000000000017
1.61,1.051,0.5590000000000002
-1.0,-0.496,-0.504
0.95,0.9790000000000001,-0.029000000000000137
1.31,1.298,0.01200000000000001
1.16,1.095,0.06499999999999995
1.22,0.755,0.46499999999999997
1.02,1.063,-0.04299999999999993
0.15,0.2,-0.05000000000000002
0.05,0.085,-0.035
0.37,0.398,-0.028000000000000025
0.47,0.4960000000000001,-0.026000000000000134
0.27,0.7819999999999999,-0.5119999999999999
0.85,0.8770000000000001,-0.027000000000000135
0.23,0.21599999999999997,0.01400000000000004
2.0,1.4209999999999998,0.5790000000000002
0.63,0.623,0.007000000000000006
1.03,1.0959999999999999,-0.06599999999999984
0.55,0.534,0.016000000000000014
0.01,0.24700000000000003,-0.23700000000000002
0.08,0.14100000000000004,-0.06100000000000004
0.79,0.7949999999999999,-0.004999999999999893
0.73,0.739,-0.009000000000000008
0.43,0.5119999999999999,-0.0819999999999999
1.59,1.7890000000000004,-0.1990000000000003
1.13,1.092,0.03799999999999981
10.11,3.4530000000000003,6.656999999999999
2.03,2.064,-0.03400000000000025
0.45,0.46099999999999997,-0.010999999999999954
0.17,0.4130000000000001,-0.24300000000000008
0.12,0.21000000000000002,-0.09000000000000002
0.32,0.329,-0.009000000000000008
0.83,0.8859999999999999,-0.05599999999999994
-0.11,-0.014000000000000002,-0.096
-0.56,-1.0030000000000001,0.44300000000000006
1.46,1.466,-0.006000000000000005
-0.05,0.090276,-0.140276
0.07,0.15700000000000003,-0.08700000000000002
0.64,0.9719999999999999,-0.33199999999999985
0.59,0.615,-0.025000000000000022
6.22,6.118,0.10199999999999942
0.25,0.254,-0.0040000000000000036
0.01,0.0002020000000000008,0.009798
0.58,0.5970000000000001,-0.017000000000000126
0.62,0.549,0.07099999999999995
3.43,3.143,0.28700000000000037
0.45,0.506,-0.055999999999999994
0.16,0.18899999999999997,-0.02899999999999997
0.3,0.24499999999999997,0.05500000000000002
1.53,1.277,0.2530000000000001
0.03,0.026000000000000002,0.003999999999999997
0.16,0.149,0.01100000000000001
0.53,0.542,-0.01200000000000001
-3.9,-3.646,-0.254
1.56,1.6079999999999999,-0.04799999999999982
0.28,0.336,-0.055999999999999994
-4.14,-4.854,0.7140000000000004
6.59,5.861999999999999,0.7280000000000006
0.97,1.001,-0.030999999999999917
0.28,0.21999999999999997,0.06000000000000005
-0.01,-0.0032912999999999996,-0.006708700000000001
0.17,0.11399999999999999,0.05600000000000002
0.49,0.35300000000000004,0.13699999999999996
0.06,-0.031370999999999996,0.091371
-0.9,-1.366,0.4660000000000001
-0.01,-0.013000000000000001,0.003000000000000001
0.35,0.316,0.033999999999999975
-0.06,-0.1193121,0.059312100000000006
1.05,0.899,0.15100000000000002
0.17,0.16999999999999998,2.7755575615628914e-17
0.41,0.341,0.06899999999999995
0.88,1.1569999999999998,-0.2769999999999998
0.3,0.229,0.07099999999999998
0.75,0.7650000000000001,-0.015000000000000124
0.13,0.48599999999999993,-0.3559999999999999
0.16,0.211,-0.05099999999999999
0.53,0.563,-0.03299999999999992
1.25,1.2189999999999999,0.03100000000000014
0.09,0.149,-0.059
-0.07,-0.07500000000000001,0.0050000000000000044
0.25,0.227,0.022999999999999993
0.75,0.8539999999999999,-0.10399999999999987
0.31,0.32199999999999995,-0.011999999999999955
0.48,0.534,-0.05400000000000005
1.23,1.192,0.038000000000000034
1.13,1.3019999999999998,-0.17199999999999993
-0.08,-0.11600000000000002,0.03600000000000002
0.93,0.9889999999999999,-0.05899999999999983
0.48,0.46399999999999997,0.016000000000000014
0.44,0.5469999999999999,-0.10699999999999993
0.62,0.44699999999999995,0.17300000000000004
1.82,1.8679999999999999,-0.04799999999999982
0.42,0.445,-0.025000000000000022
0.14,0.23500000000000001,-0.095
2.48,2.1109999999999998,0.3690000000000002
0.4,-0.195,0.595
0.79,0.8630000000000001,-0.07300000000000006
0.07,0.11000000000000001,-0.04000000000000001
0.33,0.31100000000000005,0.01899999999999996
0.41,0.34199999999999997,0.068
0.58,0.555,0.02499999999999991
0.88,0.51,0.37
1.11,1.106,0.0040000000000000036
0.7,0.7510000000000001,-0.051000000000000156
-0.66,-0.5530000000000002,-0.10699999999999987
0.18,0.087,0.093
1.28,1.4939999999999998,-0.21399999999999975
-0.33,-0.12200000000000003,-0.208
-0.16,-0.14300000000000002,-0.016999999999999987
0.84,0.9199999999999997,-0.07999999999999974
0.47,0.515,-0.04500000000000004
0.85,0.8379999999999999,0.012000000000000122
0.53,0.5080000000000001,0.02199999999999991
0.35,0.36900000000000005,-0.019000000000000072
0.28,0.44799999999999995,-0.16799999999999993
0.4,0.345,0.05500000000000005
0.31,0.19499999999999998,0.11500000000000002
1.13,0.6789999999999999,0.45099999999999996
1.0,0.261,0.739
0.13,0.129,0.0010000000000000009
0.04,0.031999999999999994,0.008000000000000007
0.44,0.351,0.08900000000000002
0.69,0.6780000000000002,0.011999999999999789
0.57,0.6199999999999999,-0.04999999999999993
1.6,1.3010000000000002,0.29899999999999993
0.34,0.40800000000000003,-0.068
0.85,0.40099999999999997,0.449
-1.02,-1.001,-0.019000000000000128
0.34,0.358,-0.01799999999999996
2.07,2.035,0.0349999999999997
0.68,0.704,-0.02399999999999991
1.88,1.8379999999999999,0.04200000000000004
0.46,0.5,-0.03999999999999998
1.51,1.3439999999999999,0.16600000000000015
0.25,0.21399999999999997,0.03600000000000003
0.06,0.053000000000000005,0.006999999999999992
0.03,0.013020521699999999,0.0169794783
0.85,1.029,-0.17899999999999994
0.87,0.6649999999999999,0.20500000000000007
0.62,0.5940000000000001,0.025999999999999912
0.37,0.33799999999999997,0.03200000000000003
0.23,0.24,-0.009999999999999981
0.02,0.005999999999999998,0.014000000000000002
0.14,0.15100000000000002,-0.01100000000000001
0.28,0.286,-0.00599999999999995
0.84,0.78,0.05999999999999994
0.86,0.9709999999999999,-0.11099999999999988
0.52,0.522,-0.0020000000000000018
-0.06,0.009,-0.06899999999999999
0.61,0.5980000000000001,0.0119999999999999
22.3,22.125999999999998,0.17400000000000304
1.54,1.6829999999999998,-0.1429999999999998
-0.44,-0.507,0.067
0.1,0.13599999999999998,-0.035999999999999976
-0.4,-0.333,-0.067
1.92,1.9460000000000002,-0.026000000000000245
0.71,0.7930000000000001,-0.08300000000000018
0.28,0.23400000000000004,0.045999999999999985
2.36,1.8810000000000002,0.47899999999999965
0.61,0.771,-0.16100000000000003
1.1,0.8360000000000001,0.264
1.52,1.166,0.3540000000000001
0.64,0.7380000000000001,-0.09800000000000009
-0.73,-0.6239999999999999,-0.1060000000000001
0.01,0.0199787,-0.009978699999999998
-0.03,0.273,-0.30300000000000005
1.54,1.7570000000000001,-0.21700000000000008
1.85,1.8610000000000002,-0.01100000000000012
0.82,0.6789999999999999,0.14100000000000001
-0.76,-0.5579999999999999,-0.20200000000000007
-0.03,0.268,-0.29800000000000004
0.78,0.8059999999999998,-0.0259999999999998
0.47,0.5469999999999999,-0.07699999999999996
2.0,2.057,-0.05699999999999994
1.71,1.7270000000000003,-0.017000000000000348
1.33,1.7849999999999997,-0.4549999999999996
1.73,1.6860000000000004,0.043999999999999595
-0.13,-0.14100000000000001,0.01100000000000001
-1.15,-1.254,0.10400000000000009
0.61,0.5640000000000001,0.04599999999999993
2.03,2.197,-0.16700000000000026
3.4,3.8500000000000005,-0.4500000000000006
0.19,0.24900000000000003,-0.059000000000000025
0.44,0.553,-0.11300000000000004
0.59,0.609,-0.019000000000000017
2.4,2.242,0.15799999999999992
0.62,0.62,0.0
1.65,1.6870000000000005,-0.03700000000000059
2.24,2.224,0.016000000000000014
0.73,0.8019999999999999,-0.07199999999999995
-2.64,-1.434,-1.2060000000000002
0.55,0.623,-0.07299999999999995
-0.26,-0.063,-0.197
1.67,1.356,0.31399999999999983
0.14,0.10200000000000001,0.038000000000000006
2.59,2.676,-0.0860000000000003
0.27,0.281,-0.01100000000000001
0.79,0.74,0.050000000000000044
1.03,0.9480000000000001,0.08199999999999996
0.6,0.9460000000000001,-0.3460000000000001
1.14,1.4040000000000001,-0.26400000000000023
1.26,1.168,0.09200000000000008
0.91,0.9280000000000002,-0.018000000000000127
-0.1,-0.096,-0.0040000000000000036
0.79,0.693,0.09700000000000009
0.02,0.032999999999999995,-0.012999999999999994
0.66,1.247,-0.5870000000000001
0.08,0.12399999999999997,-0.04399999999999997
0.5,0.509,-0.009000000000000008
0.36,0.36,0.0
0.59,0.642,-0.052000000000000046
0.58,0.704,-0.124
-0.64,-0.7399999999999999,0.09999999999999987
1.21,1.189,0.020999999999999908
2.33,1.9610000000000003,0.3689999999999998
0.83,0.9410000000000001,-0.1110000000000001
0.51,0.485,0.025000000000000022
-0.76,-0.639,-0.121
1.8,1.7289999999999999,0.07100000000000017
0.31,0.29000000000000004,0.019999999999999962
1.02,1.038,-0.018000000000000016
2.97,3.3879999999999995,-0.41799999999999926
-0.09,-0.016000000000000004,-0.074
0.1,0.06300000000000001,0.03699999999999999
0.14,0.12900000000000003,0.010999999999999982
0.7,0.6849999999999999,0.015000000000000013
0.53,0.584,-0.05399999999999994
0.49,0.512,-0.02200000000000002
-0.01,0.3,-0.31
0.42,0.231,0.18899999999999997
0.04,-0.061,0.101
0.35,0.376,-0.026000000000000023
1.68,1.593,0.08699999999999997
0.56,0.544,0.016000000000000014
0.98,1.095,-0.11499999999999999
0.5,0.4710000000000001,0.028999999999999915
0.81,0.7650000000000001,0.04499999999999993
-0.21,-0.175,-0.035
0.31,0.30499999999999994,0.00500000000000006
0.61,0.441,0.16899999999999998
0.1,0.08099999999999999,0.019000000000000017
2.13,2.1610000000000005,-0.031000000000000583
1.0,0.85,0.15000000000000002
1.35,1.233,0.11699999999999999
0.19,0.174,0.016000000000000014
-0.01,-0.098,0.08800000000000001
0.55,0.5139999999999999,0.03600000000000014
0.7,0.6990000000000001,0.0009999999999998899
0.78,0.7929999999999999,-0.0129999999999999
1.16,1.7309999999999999,-0.571
1.27,1.088,0.18199999999999994
0.41,0.10999999999999999,0.3
0.16,0.184,-0.023999999999999994
0.17,0.156,0.014000000000000012
0.17,0.16599999999999998,0.004000000000000031
1.14,0.736,0.4039999999999999
0.42,0.43899999999999995,-0.01899999999999996
1.69,1.9929999999999999,-0.30299999999999994
1.29,1.343,-0.052999999999999936
0.24,0.328,-0.08800000000000002
0.48,0.5180000000000001,-0.038000000000000145
0.59,0.6639999999999999,-0.07399999999999995
0.33,0.378,-0.04799999999999999
0.15,0.16199999999999998,-0.011999999999999983
-0.56,-0.472,-0.08800000000000008
-0.24,-0.213,-0.026999999999999996
0.19,0.164,0.025999999999999995
0.49,0.307,0.183
2.03,2.068,-0.038000000000000256
0.19,0.38499999999999995,-0.19499999999999995
-1.2,-1.347,0.14700000000000002
1.22,1.162,0.05800000000000005
1.59,1.561,0.029000000000000137
0.21,0.21500000000000002,-0.005000000000000032
0.69,0.6919999999999998,-0.0019999999999998908
1.98,1.879,0.10099999999999998
1.0,0.9850000000000001,0.014999999999999902
2.53,2.739,-0.20900000000000007
1.51,1.592,-0.08200000000000007
0.33,0.32,0.010000000000000009
-0.11,-0.22248600000000002,0.11248600000000002
0.2,0.21200000000000002,-0.01200000000000001
0.078748,0.046000000000000006,0.03274799999999999
9.36,10.119,-0.7590000000000003
-1.59,-2.386,0.796
0.27,0.28500000000000003,-0.015000000000000013
0.38,0.31,0.07
0.76,0.7310000000000001,0.028999999999999915
0.03,0.022286089,0.007713911
4.59,4.864000000000001,-0.2740000000000009
1.64,1.6980000000000004,-0.058000000000000496
-0.14,-0.07200000000000001,-0.068
-0.02,-0.007314000000000001,-0.012686
0.17,0.152,0.018000000000000016
0.63,0.596,0.03400000000000003
0.42,0.363,0.056999999999999995
0.04,-0.07700000000000003,0.11700000000000002
1.04,0.9650000000000001,0.07499999999999996
0.2,0.248,-0.04799999999999999
0.6,0.609,-0.009000000000000008
1.57,1.5050000000000001,0.06499999999999995
0.21,0.25,-0.04000000000000001
1.42,1.447,-0.027000000000000135
0.6,0.6689999999999998,-0.06899999999999984
-0.29,-0.23400000000000004,-0.05599999999999994
0.56,0.44400000000000006,0.11599999999999999
0.44,0.406,0.033999999999999975
0.35,0.343,0.006999999999999951
