epsEstimated,time,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,changeOverTime,sma_5,sma_10,sma_20,ema_5,ema_10,ema_20,volatility_5,volatility_10,rsi_14,wma_5,wma_10,wma_20,lastSurp,last2Surp,lastEps,last2Eps,lastEst,last2Est,dow,month,day,year
0.18,1,78.88,79.75,77.43,78.71,78.71,2557700,2557700,-0.17,-0.216,78.63,-0.00216,80.59,80.635,83.328,80.028,81.142,83.404,2.798,2.164,33.849,79.895,80.526,81.851,14.285714285714285,-68.9655172413793,0.24,0.09,0.21,0.29,1,10,25,2016
-0.94,1,29.9,30.45,29.65,29.75,29.75,310512,310512,-0.15,-0.502,29.95,-0.00502,28.97,29.083,29.124,29.328,29.15,29.123,0.679,0.449,54.207,29.327,29.102,29.098,-36.61971830985916,-17.525773195876283,-0.97,-1.14,-0.71,-0.97,3,8,2,2018
0.59,0,22.44,22.8,22.38,22.65,22.65,123309,123309,0.21,0.936,22.61,0.00936,22.44,22.153,21.761,22.43,22.203,21.884,0.04,0.118,70.025,22.515,22.313,22.013,8.333333333333341,0.0,0.39,0.38,0.36,0.38,3,12,19,2019
0.78,1,44.25,44.91,44.0,44.860001,43.732994,1382900,1382900,0.61,1.379,44.59,0.01379,43.288,42.743,42.485,43.259,42.944,42.675,0.085,0.399,61.273,43.366,43.05,42.675,0.0,0.0,0.57,0.59,0.57,0.59,3,1,29,2015
1.59,0,72.480003,74.650002,70.800003,71.910004,71.910004,1323100,1323100,-0.57,-0.786,72.45334,-0.00786,72.14,70.988,69.717,71.923,71.199,70.391,0.158,2.54,58.487,72.218,71.714,70.389,-3.1578947368420964,0.3906249999999917,1.84,2.57,1.9,2.56,3,8,1,2019
0.47,0,24.666668,24.666668,23.166668,23.466667,22.431852,1759050,1759050,-1.2,-4.865,23.76667,-0.04865,21.232,21.117,21.495,21.465,21.324,21.42,0.397,0.241,58.625,21.491,21.212,21.281,0.0,15.151515151515147,0.42,0.38,0.42,0.33,1,11,1,2016
0.25,1,15.73,16.39,15.59,15.8,15.8,218700,218700,0.07,0.445,15.92667,0.00445,15.952,15.743,15.436,15.843,15.733,15.579,0.063,0.079,55.983,15.915,15.834,15.599,31.818181818181806,11.111111111111121,0.29,0.2,0.22,0.18,3,1,31,2013
0.42,0,23.870001,23.889999,23.5,23.5,23.5,177400,177400,-0.37,-1.55,23.63,-0.0155,22.472,22.059,22.429,22.436,22.342,22.529,0.034,0.211,48.386,22.53,22.272,22.251,0.0,-10.526315789473681,0.33,0.85,0.0,0.95,4,7,30,2021
0.05,1,8.67,8.9,8.67,8.85,8.282641,30800,30800,0.18,2.076,8.80667,0.02076,8.056,8.015,7.895,8.102,8.023,7.915,0.016,0.011,68.854,8.114,8.052,7.966,57.14285714285713,0.0,0.11,0.05,0.07,0.05,1,4,28,2015
0.63,0,33.299999,34.139999,33.07,33.740002,33.740002,1837400,1837400,0.44,1.321,33.65,0.01321,33.387,33.331,32.866,33.431,33.279,32.791,0.079,0.095,62.541,33.437,33.402,33.212,5.660377358490571,1.2195121951219523,0.56,0.83,0.53,0.82,2,5,8,2019
1.71,0,188.059998,193.339996,187.279999,192.119995,186.529053,3594600,3594600,4.06,2.159,190.91333,0.02159,185.679,186.983,188.472,185.857,186.631,187.392,1.212,2.353,46.601,185.426,186.322,187.327,2.1164021164021185,10.191082802547765,1.93,1.73,1.89,1.57,3,9,26,2019
0.14,1,66.75,68.209,65.9,68.08,68.08,3978268,3978268,1.33,1.993,67.39633,0.01993,68.36,68.11,66.864,68.025,67.773,67.412,0.842,0.85,52.9,68.183,68.134,67.33,52.380952380952394,114.28571428571426,0.32,0.15,0.21,0.07,2,5,8,2019
0.91,1,17.366032,17.579473,17.26158,17.479565,13.987637,35894362,35894362,0.11353,0.654,17.44021,0.00654,14.049,14.046,13.88,14.061,14.032,14.033,0.002,0.005,51.772,14.061,14.062,13.977,0.0,0.0,1.06,0.89,1.06,0.89,1,2,24,2015
0.18,1,18.280001,18.620001,17.879999,18.190001,13.525705,195700,195700,-0.09,-0.492,18.23,-0.00492,13.17,12.975,12.888,13.166,13.048,12.997,0.008,0.072,59.556,13.205,13.103,12.914,137.5,25.000000000000007,0.38,0.2,0.16,0.16,0,2,26,2018
0.32,1,18.219999,18.379999,18.07,18.33,15.531289,3076100,3076100,0.11,0.604,18.26,0.00604,15.465,15.512,15.51,15.502,15.501,15.551,0.007,0.015,48.006,15.5,15.494,15.486,0.0,14.814814814814806,0.3,0.31,0.3,0.27,3,7,19,2018
0.14,0,12.8075,12.9575,12.6075,12.7175,12.7175,379100,379100,-0.09,-0.703,12.76083,-0.00703,12.672,12.518,12.4,12.676,12.577,12.553,0.041,0.05,53.527,12.736,12.6,12.473,6.666666666666673,40.0,0.16,0.21,0.15,0.15,3,10,22,2015
0.78,1,66.550003,67.050003,65.25,66.349998,60.199333,70800,70800,-0.20001,-0.301,66.21667,-0.00301,59.832,60.093,59.928,59.884,59.962,59.697,0.026,0.097,52.255,59.814,59.966,60.113,-2.5641025641025665,-18.9873417721519,0.76,0.64,0.78,0.79,3,7,20,2017
1.43,0,133.770004,134.009995,126.120003,129.360001,128.365845,62600,62600,-4.41,-3.297,129.83,-0.03297,129.501,128.643,127.801,129.246,128.73,127.961,2.186,2.241,52.246,129.622,129.047,128.226,31.481481481481467,11.42857142857144,1.42,1.56,1.08,1.4,1,4,27,2021
0.77,0,55.639999,55.93,53.630001,54.529999,50.489357,6600700,6600700,-1.11,-1.995,54.69667,-0.01995,50.023,50.152,49.772,50.143,50.05,49.885,0.12,0.188,52.788,50.142,50.124,49.939,7.792207792207785,20.289855072463773,0.83,0.83,0.77,0.69,2,9,18,2019
-0.9,0,71.82,77.49,68.4,74.07,74.07,7213300,7213300,2.25,3.133,73.32,0.03133,67.18,68.441,68.037,68.534,68.162,68.719,15.195,11.063,57.184,67.927,67.991,68.145,-11.538461538461526,-44.44444444444445,-0.58,-0.65,-0.52,-0.45,2,5,2,2018
0.94,0,204.0,219.7,197.55,217.15,217.15,794000,794000,13.15,6.446,211.46667,0.06446,190.655,184.357,177.989,194.485,187.318,181.232,177.23,133.904,81.777,195.315,188.88,182.122,-5.55555555555556,12.987012987012983,0.85,0.87,0.9,0.77,3,7,27,2017
2.69,0,75.980003,78.760002,75.300003,77.989998,72.978508,1457400,1457400,2.01,2.645,77.35,0.02645,74.067,75.239,76.944,73.715,74.919,76.413,3.245,3.197,33.342,73.372,74.536,75.791,12.727272727272732,14.427860696517417,3.1,2.3,2.75,2.01,3,10,25,2018
-0.29,0,18.27,18.49,17.04,18.1,18.1,962338,962338,-0.17,-0.93,17.87667,-0.0093,18.5,18.098,17.574,18.301,18.108,17.627,0.068,0.306,58.223,18.404,18.31,17.903,-23.076923076923077,-15.999999999999993,-0.32,-0.29,-0.26,-0.25,1,11,9,2021
0.11,0,12.626667,13.52,12.622222,13.364445,12.537822,276400,276400,0.73778,5.843,13.16889,0.05843,11.963,11.789,11.654,12.023,11.858,11.685,0.078,0.087,69.563,12.06,11.876,11.753,40.00000000000001,9.999999999999995,0.14,0.11,0.1,0.1,3,5,9,2013
1.56,0,96.800003,97.160004,92.160004,95.68,94.266678,2070400,2070400,-1.12,-1.157,95.0,-0.01157,94.411,94.586,91.295,94.618,93.976,92.398,1.274,1.625,54.034,94.587,94.711,93.424,59.70149253731343,265.38461538461536,2.14,0.43,1.34,-0.26,1,12,8,2020
-0.02,0,2.18,2.29,2.12,2.16,2.16,1019869,1019869,-0.02,-0.917,2.19,-0.00917,2.278,2.29,2.262,2.244,2.263,2.242,0.008,0.006,43.632,2.236,2.281,2.271,-49.999999999999986,-150.0,-0.03,-0.05,-0.02,-0.02,1,11,12,2019
1.83,1,90.800003,91.889999,89.540001,90.260002,84.758636,305100,305100,-0.54,-0.595,90.56333,-0.00595,84.699,85.824,87.067,85.046,85.687,86.329,0.434,1.768,43.529,84.73,85.271,86.326,4.065040650406507,1.0869565217391313,1.28,0.93,1.23,0.92,2,9,12,2018
0.16,1,27.66,28.02,27.549999,27.879999,24.858793,524900,524900,0.22,0.795,27.81667,0.00795,24.743,24.517,24.542,24.717,24.634,24.491,0.011,0.066,59.434,24.761,24.634,24.588,-15.789473684210526,0.0,0.16,0.18,0.19,0.18,1,4,30,2019
-1.01,0,23.700001,24.67,22.92,23.190001,23.190001,826600,826600,-0.51,-2.152,23.59333,-0.02152,23.36,22.406,22.775,23.192,22.916,23.307,0.128,1.437,45.449,23.388,22.965,22.575,117.99163179916317,-29.953917050691242,5.21,-2.82,2.39,-2.17,4,5,10,2019
1.25,1,102.360001,102.989998,99.839996,99.93,95.80217,2861000,2861000,-2.43,-2.374,100.92,-0.02374,97.531,98.216,101.268,97.468,98.596,100.526,1.441,1.913,29.847,97.181,97.942,99.461,6.666666666666673,22.857142857142858,1.28,1.29,1.2,1.05,2,10,24,2018
1.5,1,174.820007,178.309998,170.990005,178.0,178.0,70500,70500,3.17999,1.819,175.76667,0.01819,174.04,176.747,180.212,175.303,176.486,178.401,17.92,17.508,48.234,174.191,175.494,178.008,95.65217391304347,-16.7741935483871,1.8,1.29,0.92,1.55,3,10,29,2020
0.08,1,2.13,2.13,1.97,1.99,1.99,16559200,16559200,-0.14,-6.573,2.03,-0.06573,2.028,2.027,1.95,2.028,2.011,1.992,0.001,0.003,49.898,2.03,2.036,1.981,-20.000000000000004,35.0,0.08,0.27,0.1,0.2,3,10,24,2019
0.74,0,73.019997,73.470001,71.580002,72.0,61.314785,6720100,6720100,-1.02,-1.397,72.35,-0.01397,61.138,61.19,60.297,61.173,60.964,60.572,0.134,0.214,57.645,61.147,61.22,60.726,-1.492537313432837,4.615384615384619,0.66,0.68,0.67,0.65,4,1,30,2015
0.24,1,9.77,9.77,9.46,9.71,9.399806,14816900,14816900,-0.06,-0.614,9.64667,-0.00614,9.524,9.572,9.665,9.482,9.545,9.679,0.012,0.013,41.143,9.475,9.531,9.563,290.3225806451613,-26.923076923076927,1.21,0.19,0.31,0.26,1,8,3,2021
0.34,1,29.190001,29.209999,28.75,28.959999,28.959999,1019500,1019500,-0.23,-0.788,28.97333,-0.00788,28.62,28.135,28.254,28.634,28.385,28.215,0.097,0.295,64.211,28.758,28.395,28.226,3.448275862068969,4.1666666666666705,0.3,0.25,0.29,0.24,2,2,1,2017
-0.12,1,10.05,10.35,10.05,10.2,10.2,860200,860200,0.15,1.493,10.2,0.01493,10.25,10.27,10.13,10.203,10.217,10.3,0.013,0.052,46.628,10.207,10.213,10.218,-61.53846153846153,142.85714285714286,-0.21,0.03,-0.13,-0.07,0,8,6,2018
-0.1,0,12.1,13.6,12.0801,13.19,13.19,1613422,1613422,1.09,9.008,12.9567,0.09008,12.182,12.401,12.829,12.457,12.484,12.51,0.278,0.22,58.04,12.343,12.365,12.603,7.692307692307699,-11.111111111111121,-0.24,-0.2,-0.26,-0.18,0,8,6,2012
1.08,0,55.470001,55.82,54.490002,54.970001,51.411446,10158500,10158500,-0.5,-0.901,55.09333,-0.00901,52.32,53.027,54.101,52.19,52.872,53.604,0.462,1.022,20.463,52.057,52.538,53.434,3.6036036036035863,1.8691588785046744,1.15,1.09,1.11,1.07,2,1,15,2020
-0.5,0,18.540001,19.17,17.879999,18.780001,17.695244,4378800,4378800,0.24,1.294,18.61,0.01294,18.515,18.44,18.849,18.177,18.463,18.921,0.569,0.425,43.879,18.171,18.395,18.534,-1285.1851851851852,15.454545454545446,-6.4,1.27,0.54,1.1,1,7,21,2020
0.69,1,42.299999,43.939999,42.299999,43.540001,40.307892,69700,69700,1.24,2.931,43.26,0.02931,39.364,38.862,38.791,39.398,39.087,38.975,0.178,0.426,59.375,39.501,39.126,38.842,-11.627906976744184,30.58823529411766,-0.48,1.11,-0.43,0.85,3,5,2,2019
0.48,1,18.309999,19.059999,17.6,18.75,18.287245,2360700,2360700,0.44,2.403,18.47,0.02403,17.641,17.481,17.321,17.785,17.528,17.111,0.251,0.288,63.535,17.87,17.579,17.419,-280.0,8.108108108108116,-0.36,0.8,0.2,0.74,2,11,4,2020
0.05,1,106.17,106.26,101.85,103.65,103.65,763686,763686,-2.52,-2.374,103.92,-0.02374,109.908,114.897,115.426,109.12,112.187,113.768,17.913,34.893,30.653,107.919,111.967,114.556,162.5,127.2727272727273,0.21,0.25,0.08,0.11,3,5,6,2021
-0.03,0,34.23,35.709999,33.580002,35.299999,31.496901,526400,526400,1.07,3.126,34.86333,0.03126,30.752,30.769,29.914,30.833,30.619,30.382,0.128,0.089,61.032,30.827,30.788,30.351,-64.1025641025641,-78.125,0.28,0.07,0.78,0.32,3,2,27,2014
0.23,1,15.9525,16.370001,15.9,16.2675,13.002158,6735600,6735600,0.315,1.975,16.17917,0.01975,13.019,13.292,13.567,13.036,13.22,13.423,0.044,0.115,37.043,12.951,13.128,13.386,10.714285714285703,25.0,0.31,0.3,0.28,0.24,2,1,29,2014
0.03,1,3.84,3.87,3.76,3.85,3.85,4997100,4997100,0.01,0.26,3.82667,0.0026,3.778,3.725,3.761,3.788,3.765,3.778,0.002,0.007,53.605,3.797,3.755,3.746,49.999999999999986,25.000000000000007,0.03,0.05,0.02,0.04,2,8,13,2014
0.09,1,15.68,15.9,15.55,15.8,14.729497,653000,653000,0.12,0.765,15.75,0.00765,14.275,14.03,13.9,14.333,14.132,13.896,0.068,0.101,73.466,14.393,14.17,14.016,-16.66666666666666,300.0,0.05,0.16,0.06,0.04,2,2,12,2020
-0.22,1,17.05,17.45,16.8,17.01,17.01,384527,384527,-0.04,-0.235,17.08667,-0.00235,16.954,16.431,16.225,16.919,16.635,16.39,0.195,0.396,59.041,17.081,16.728,16.376,22.580645161290324,-7.499999999999993,-0.24,-0.86,-0.31,-0.8,2,11,10,2021
1.29,1,155.12,160.61,155.12,157.28,157.28,185500,185500,2.16,1.392,157.67,0.01392,155.166,155.847,161.517,156.301,157.22,159.312,5.829,4.536,45.95,155.923,155.757,158.736,10.084033613445389,13.114754098360649,1.31,0.69,1.19,0.61,1,5,8,2018
0.72,0,30.450001,33.650002,29.950001,33.450001,32.043991,3382000,3382000,3.0,9.852,32.35,0.09852,28.791,28.06,26.407,29.27,28.245,27.235,2.601,2.061,74.893,29.367,28.631,27.427,6.66666666666666,35.48387096774193,0.48,0.42,0.45,0.31,2,6,21,2017
0.79,1,60.82,61.939999,60.720001,61.66,48.780754,2384600,2384600,0.84,1.381,61.44,0.01381,47.725,47.936,48.757,47.965,48.109,48.495,0.251,0.306,46.813,47.927,47.838,48.35,30.120481927710856,13.432835820895516,1.08,1.52,0.83,1.34,1,4,28,2015
0.74,0,44.279999,44.869999,43.700001,44.27,34.023918,18300,18300,-0.01,-0.023,44.28,-0.00023,33.52,32.956,31.824,33.57,33.021,32.194,0.186,0.482,79.236,33.717,33.307,32.597,-28.169014084507037,7.352941176470577,0.51,0.73,0.71,0.68,1,7,23,2013
0.03,0,13.73,14.02,13.67,13.74,10.960692,1447500,1447500,0.01,0.073,13.81,0.00073,10.785,10.937,11.033,10.849,10.905,11.007,0.021,0.057,46.832,10.807,10.848,10.97,190.9090909090909,144.44444444444446,0.32,0.22,0.11,0.09,4,5,8,2015
0.44,1,44.639999,44.889999,44.360001,44.59,44.025345,3200600,3200600,-0.05,-0.112,44.61333,-0.00112,44.249,43.764,42.486,44.05,43.678,42.75,0.029,0.267,66.008,44.178,43.977,43.404,26.0,12.698412698412692,0.63,0.71,0.5,0.63,1,4,23,2019
1.71,0,85.092659,85.833954,81.912529,82.794662,79.365471,6943843,6943843,-2.298,-2.701,83.51372,-0.02701,71.735,70.895,70.268,72.96,71.542,70.646,14.739,8.095,82.035,72.925,71.601,70.689,-1.8691588785046744,4.5454545454545325,2.1,1.38,2.14,1.32,2,4,30,2014
-0.22,1,17.98,18.13,17.07,17.51,17.51,810984,810984,-0.47,-2.614,17.57,-0.02614,17.56,17.066,17.057,17.49,17.281,17.095,0.058,0.321,57.279,17.62,17.34,17.092,-60.00000000000001,-3800.000000000001,-0.4,-2.22,-0.25,0.06,0,11,8,2021
0.23,0,30.09,31.280001,29.969999,30.83,26.052616,6872300,6872300,0.74,2.459,30.69333,0.02459,25.023,25.101,25.412,25.152,25.173,25.364,0.149,0.089,52.694,25.097,25.09,25.205,-29.166666666666657,0.0,0.17,0.25,0.24,0.25,3,8,1,2019
0.51,1,26.78,26.8,25.82,26.12,26.12,5118800,5118800,-0.66,-2.465,26.24667,-0.02465,26.192,26.03,26.596,26.225,26.246,26.58,0.211,0.348,43.764,26.318,26.078,26.311,-29.268292682926827,1.3513513513513526,0.29,0.75,0.41,0.74,3,10,18,2018
0.71,0,44.630001,45.0,44.360001,44.939999,33.146709,2292700,2292700,0.31,0.695,44.76667,0.00695,33.433,33.071,32.767,33.473,33.191,32.793,0.072,0.21,74.619,33.544,33.301,32.993,4.878048780487809,17.543859649122826,0.43,0.67,0.41,0.57,1,4,30,2013
0.07,1,27.18,27.24,26.049999,26.66,25.783094,1953100,1953100,-0.52,-1.913,26.65,-0.01913,26.331,26.143,27.34,26.159,26.413,27.2,0.266,0.491,38.237,26.277,26.111,26.605,36.92307692307692,24.0,0.89,0.31,0.65,0.25,2,11,4,2020
0.58,0,9.36,10.25,9.29,9.78,7.980425,598000,598000,0.42,4.487,9.77333,0.04487,7.122,6.911,6.742,7.278,7.055,6.926,0.215,0.187,63.299,7.296,7.059,6.917,-5.434782608695657,13.265306122448992,0.87,1.11,0.92,0.98,2,8,5,2020
0.34,1,47.57,48.02,47.130001,47.34,44.868549,558166,558166,-0.23,-0.483,47.49667,-0.00483,44.467,42.99,41.448,44.394,43.381,42.274,0.976,3.084,67.841,44.816,43.866,42.487,0.0,-2.6315789473684235,0.76,0.74,0.76,0.76,1,7,21,2020
16.26,0,1008.0,1090.49,1008.0,1061.29,1061.29,96200,96200,53.29,5.287,1053.26,0.05287,1026.242,1018.731,1019.881,1030.636,1023.531,1015.83,338.726,251.502,68.453,1031.143,1024.187,1019.619,15.792922673656632,-15.326633165829149,17.67,10.11,15.26,11.94,0,1,27,2014
0.43,0,30.51,30.75,29.6,29.67,28.729742,1434300,1434300,-0.84,-2.753,30.00667,-0.02753,28.842,28.893,28.771,28.848,28.84,28.675,0.07,0.041,50.514,28.858,28.879,28.849,5.555555555555561,0.0,0.38,0.76,0.36,0.76,2,4,24,2019
2.0,0,68.970001,70.220001,65.879997,67.900002,45.555058,3354800,3354800,-1.07,-1.551,68.0,-0.01551,47.792,47.582,47.477,47.22,47.444,47.358,1.343,0.771,36.587,47.356,47.524,47.532,27.10843373493976,-42.10526315789473,2.11,0.44,1.66,0.76,0,11,5,2012
0.82,0,71.0,71.93,66.910004,71.559998,65.031548,2964300,2964300,0.56,0.789,70.13333,0.00789,66.049,65.709,65.022,65.811,65.636,65.032,0.362,0.588,53.244,65.888,65.895,65.408,9.890109890109887,11.494252873563216,1.0,0.97,0.91,0.87,4,10,25,2013
0.32,0,100.529999,102.660004,99.849998,102.480003,81.27771,10157600,10157600,1.95,1.94,101.66334,0.0194,80.33,81.623,82.079,80.587,81.205,81.478,0.112,1.75,43.57,80.222,80.984,81.825,42.10526315789473,-44.68085106382978,-0.11,0.26,-0.19,0.47,4,7,29,2016
1.08,0,124.39,126.38,123.26,125.88,125.88,2250567,2250567,1.49,1.198,125.17333,0.01198,125.574,125.541,124.301,125.46,125.238,125.03,0.078,0.192,51.286,125.472,125.575,124.907,22.105263157894733,22.988505747126446,1.16,1.07,0.95,0.87,3,10,28,2021
-0.26,0,109.550003,114.709999,105.510002,111.139999,108.591148,2938200,2938200,1.59,1.451,110.45333,0.01451,96.18,90.043,81.865,97.736,91.617,83.674,49.223,63.035,83.468,99.352,93.746,87.203,-5.714285714285704,-25.203252032520325,0.66,0.92,0.7,1.23,0,6,8,2020
0.97,0,14.92,15.425,13.395,13.755,13.645226,22062800,22062800,-1.165,-7.808,14.19167,-0.07808,15.698,16.142,16.165,15.436,15.848,15.995,1.081,0.751,27.36,15.396,15.858,16.094,9.756097560975618,33.33333333333333,0.45,0.96,0.41,0.72,3,11,2,2017
-0.66,1,234.01,234.13,221.905,226.53,226.53,247734,247734,-7.48,-3.196,227.52167,-0.03196,236.348,234.619,227.526,233.417,232.725,227.952,30.147,33.616,50.87,233.908,235.285,231.879,41.66666666666666,45.83333333333333,-0.28,-0.39,-0.48,-0.72,1,5,4,2021
2.08,1,135.0,135.889999,130.539993,130.600006,129.304489,263900,263900,-4.39999,-3.259,132.34333,-0.03259,137.047,141.179,143.459,135.434,139.089,141.668,32.871,34.043,18.702,134.443,138.472,141.682,6.557377049180321,7.344632768361575,1.95,1.9,1.83,1.77,2,2,26,2020
0.06,1,13.55,13.79,13.49,13.79,10.697588,1207600,1207600,0.24,1.771,13.69,0.01771,10.601,10.869,10.881,10.657,10.757,10.841,0.024,0.089,44.253,10.58,10.732,10.847,40.00000000000001,166.66666666666669,0.07,0.16,0.05,0.06,1,5,2,2017
0.76,0,247.279999,247.990005,240.009995,240.279999,239.685791,22400,22400,-7.0,-2.831,242.76,-0.02831,240.875,235.201,229.348,239.921,236.359,231.87,10.834,43.435,57.927,241.696,238.053,233.483,-71.42857142857143,-206.0,0.06,-1.06,0.21,1.0,3,8,6,2020
0.53,0,44.23,49.419998,44.220001,48.349998,45.142971,196100,196100,4.12,9.315,47.33,0.09315,42.206,41.37,41.065,42.568,41.85,41.607,2.386,2.162,66.089,42.633,41.936,41.366,16.455696202531644,-3.191489361702119,0.92,0.91,0.79,0.94,2,2,24,2016
1.09,0,53.0,55.57,52.450001,55.5,54.046837,299000,299000,2.5,4.717,54.50667,0.04717,50.137,49.569,48.687,50.825,49.928,49.089,3.612,2.406,67.784,50.883,50.001,49.413,10.370370370370363,3.8759689922480653,1.49,1.34,1.35,1.29,2,8,5,2020
0.56,1,43.64,43.64,40.77,40.92,40.92,3158724,3158724,-2.72,-6.233,41.77667,-0.06233,42.694,42.729,42.579,42.267,42.511,42.535,0.959,0.57,38.738,42.349,42.569,42.586,52.63157894736841,33.333333333333336,0.29,-0.22,0.19,-0.33,3,11,2,2017
0.41,0,30.0,34.889999,30.0,32.93,25.476021,1775500,1775500,2.93,9.767,32.60667,0.09767,22.898,22.636,23.695,23.317,23.155,23.539,1.809,1.203,58.429,23.255,22.798,23.252,8.163265306122456,-18.91891891891892,0.53,0.3,0.49,0.37,3,9,3,2015
0.84,0,67.779999,69.779999,67.610001,69.550003,63.873459,2931500,2931500,1.77,2.611,68.98,0.02611,62.916,62.794,62.422,62.99,62.789,62.602,0.448,0.342,62.566,62.944,62.912,62.605,1.4705882352941024,1.111111111111112,0.69,0.91,0.68,0.9,3,2,2,2017
0.06,1,14.93,14.96,14.36,14.43,14.43,941269,941269,-0.5,-3.349,14.58333,-0.03349,15.77,16.435,16.216,15.492,15.962,16.481,0.818,0.881,30.663,15.347,16.002,16.136,-33.33333333333333,25.000000000000007,0.02,0.1,0.03,0.08,0,8,5,2019
0.42,1,70.57,70.57,69.010002,69.5,54.694332,1171700,1171700,-1.07,-1.516,69.69333,-0.01516,54.439,54.009,52.546,54.462,53.874,52.878,0.24,0.357,71.121,54.63,54.258,53.384,-5.405405405405411,5.555555555555561,0.35,0.38,0.37,0.36,0,2,3,2014
0.72,0,99.18,100.870003,98.629997,100.610001,95.089722,1817100,1817100,1.43,1.442,100.03667,0.01442,93.62,92.858,90.027,93.694,92.633,90.874,0.567,1.305,83.176,93.84,93.382,91.685,4.2253521126760605,5.71428571428572,0.74,0.74,0.71,0.7,3,1,30,2020
0.63,1,52.43,52.57,51.23,51.490002,40.354866,931700,931700,-0.94,-1.793,51.76333,-0.01793,40.454,39.798,39.031,40.389,39.928,39.349,0.321,0.635,64.865,40.608,40.175,39.494,10.714285714285703,-1.6129032258064528,0.62,0.61,0.56,0.62,1,7,16,2013
0.55,1,13.03,13.06,12.55,12.74,11.323298,11458000,11458000,-0.29,-2.226,12.78333,-0.02226,10.575,10.413,9.813,10.629,10.419,10.282,0.051,0.075,55.317,10.663,10.529,10.233,3.636363636363619,17.999999999999993,0.57,0.59,0.55,0.5,2,4,29,2020
-0.52,1,176.6,180.25,171.96,173.65,173.65,2582532,2582532,-2.95,-1.67,175.28667,-0.0167,174.506,186.209,199.719,176.996,184.782,192.31,24.088,203.192,40.047,173.813,179.475,192.89,-80.95238095238096,45.78313253012048,-0.76,-0.45,-0.42,-0.83,2,12,8,2021
1.47,1,251.440002,254.979996,249.809998,250.410004,249.642319,203800,203800,-1.03,-0.41,251.73333,-0.0041,252.731,253.773,249.538,251.951,251.764,247.891,3.612,3.597,59.636,251.849,253.009,251.59,20.3125,62.499999999999986,3.08,0.91,2.56,0.56,2,10,27,2021
-0.04,0,21.08,21.200001,20.76,20.83,11.990735,211500,211500,-0.25,-1.186,20.93,-0.01186,12.358,12.414,12.525,12.252,12.375,12.583,0.08,0.051,32.479,12.231,12.368,12.428,525.0,650.0,0.17,0.3,-0.04,0.04,4,11,2,2012
0.17,1,121.96,123.06,117.76,119.01,119.01,3798056,3798056,-2.95,-2.419,119.94333,-0.02419,126.814,127.385,121.162,124.303,124.96,123.54,36.337,24.373,44.251,124.014,126.772,124.317,-66.66666666666666,41.66666666666668,-0.35,0.17,-0.21,0.12,3,10,28,2021
0.39,1,30.5,30.6,30.18,30.200001,29.014774,1206300,1206300,-0.3,-0.984,30.32667,-0.00984,29.217,29.193,28.86,29.213,29.121,28.863,0.008,0.04,61.255,29.226,29.23,29.04,19.444444444444446,-3.1250000000000027,0.43,0.31,0.36,0.32,1,11,7,2017
0.52,0,38.700001,39.5,36.75,37.450001,36.866543,4742400,4742400,-1.25,-3.23,37.9,-0.0323,36.341,36.646,36.547,36.381,36.465,36.441,0.286,0.329,54.13,36.275,36.436,36.601,-2.040816326530614,-1.6949152542372898,0.48,0.58,0.49,0.59,2,1,29,2020
1.26,0,73.489998,73.5,70.730003,71.599998,62.52998,12456000,12456000,-1.89,-2.572,71.94333,-0.02572,64.205,63.962,63.193,64.025,63.859,63.357,1.653,0.911,47.548,64.217,64.081,63.649,8.264462809917363,2.3076923076923097,1.31,1.33,1.21,1.3,3,1,4,2018
-0.2,1,19.059999,19.309999,18.190001,18.52,18.52,2753500,2753500,-0.54,-2.833,18.67333,-0.02833,18.668,18.794,20.947,18.715,19.246,20.258,0.122,0.22,39.487,18.617,18.751,19.722,78.26086956521738,-60.0,-0.05,0.02,-0.23,0.05,3,7,29,2021
0.33,0,42.790001,43.119999,42.360001,42.52,34.457012,1610600,1610600,-0.27,-0.631,42.66667,-0.00631,34.583,35.269,35.498,34.641,35.004,35.249,0.116,0.633,37.23,34.463,34.875,35.349,19.35483870967742,-19.999999999999986,0.37,0.28,0.31,0.35,1,5,2,2017
1.17,0,11.25,12.03,11.05,11.4,11.4,13614200,13614200,0.15,1.333,11.49333,0.01333,11.862,11.724,11.12,11.746,11.628,11.158,0.058,0.053,58.845,11.799,11.779,11.543,56.43564356435644,13.333333333333325,1.58,1.19,1.01,1.05,2,11,13,2019
0.46,1,25.16,25.26,24.860001,25.059999,22.891937,8828900,8828900,-0.1,-0.397,25.06,-0.00397,22.861,22.567,22.067,22.822,22.58,22.154,0.012,0.119,74.495,22.901,22.739,22.384,-24.999999999999993,-4.651162790697678,0.45,0.41,0.6,0.43,3,10,31,2019
